policy,b,q,mean,stdev,delta,max_P,utility,inertia,reliability
"{'length': 2, 'rbfs': [{'center': -0.0052932455624113695, 'radius': 0.6836980714490458, 'weight': 0.522892570287128}, {'center': 0.24935173727379661, 'radius': 0.3313335772395308, 'weight': 0.4771074297128721}]}",0.1370784048581735,2.0324023174392627,0.0231017432444765,0.0022391376447173,0.9872654776105082,8.090829912721718,2.1417539587313543,0.9797979797979798,0.01999999999999999
"{'length': 2, 'rbfs': [{'center': -0.0052932455624113695, 'radius': 0.6836980714490458, 'weight': 0.522892570287128}, {'center': 0.24935173727379661, 'radius': 0.3313335772395308, 'weight': 0.4771074297128721}]}",0.1206068952617858,3.2791070805666296,0.0472830137715462,0.001667307272905,0.9330049626617296,9.507891773302376,0.49577620391999805,0.9797979797979798,0.06000000000000015
"{'length': 2, 'rbfs': [{'center': -0.0052932455624113695, 'radius': 0.6836980714490458, 'weight': 0.522892570287128}, {'center': 0.24935173727379661, 'radius': 0.3313335772395308, 'weight': 0.4771074297128721}]}",0.4414881736956257,4.282712430569775,0.02990295522196,0.0023564006158166,0.956077435058705,0.12958648858622518,0.27022195836822976,0.9797979797979798,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': -0.0052932455624113695, 'radius': 0.6836980714490458, 'weight': 0.522892570287128}, {'center': 0.24935173727379661, 'radius': 0.3313335772395308, 'weight': 0.4771074297128721}]}",0.1921539614042056,3.303471312629873,0.0126626343082307,0.0019033393719635,0.9443721151248448,0.16395427009797267,0.1610538210480558,0.98989898989899,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': -0.0052932455624113695, 'radius': 0.6836980714490458, 'weight': 0.522892570287128}, {'center': 0.24935173727379661, 'radius': 0.3313335772395308, 'weight': 0.4771074297128721}]}",0.2734626596088857,2.300749940890457,0.0353080184308727,0.0034736911517796,0.9465325423155532,4.0080461207156475,0.5692901543764624,0.9797979797979798,0.09079999999999991
"{'length': 2, 'rbfs': [{'center': -0.0052932455624113695, 'radius': 0.6836980714490458, 'weight': 0.522892570287128}, {'center': 0.24935173727379661, 'radius': 0.3313335772395308, 'weight': 0.4771074297128721}]}",0.4422075113377081,3.774622539159272,0.0105549414484709,0.0042768661381653,0.9716609280262112,0.11124913255877683,0.5285066980583134,0.9797979797979798,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': -0.0052932455624113695, 'radius': 0.6836980714490458, 'weight': 0.522892570287128}, {'center': 0.24935173727379661, 'radius': 0.3313335772395308, 'weight': 0.4771074297128721}]}",0.3016530125750196,3.67581664787382,0.0383891782536468,0.0040535707401182,0.9677741560660136,0.1840445229746966,0.21589199714807858,0.98989898989899,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': -0.0052932455624113695, 'radius': 0.6836980714490458, 'weight': 0.522892570287128}, {'center': 0.24935173727379661, 'radius': 0.3313335772395308, 'weight': 0.4771074297128721}]}",0.2945448629231713,4.1176320552367285,0.0193243345634652,0.0031264132105445,0.9371441877762446,0.14181713861233214,0.17678868649996468,0.9797979797979798,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': -0.0052932455624113695, 'radius': 0.6836980714490458, 'weight': 0.522892570287128}, {'center': 0.24935173727379661, 'radius': 0.3313335772395308, 'weight': 0.4771074297128721}]}",0.1852430830953149,2.1744437644808445,0.0203008096517087,0.0013793828275979,0.9706950196513534,5.938394698774616,1.1268252748172511,0.9797979797979798,0.05920000000000014
"{'length': 2, 'rbfs': [{'center': -0.0052932455624113695, 'radius': 0.6836980714490458, 'weight': 0.522892570287128}, {'center': 0.24935173727379661, 'radius': 0.3313335772395308, 'weight': 0.4771074297128721}]}",0.3675312677701485,3.878415389858131,0.0149978103930586,0.0032516076860642,0.9533483537238931,0.1239468944998975,0.28763667254688485,0.9797979797979798,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': -0.0052932455624113695, 'radius': 0.6836980714490458, 'weight': 0.522892570287128}, {'center': 0.24935173727379661, 'radius': 0.3313335772395308, 'weight': 0.4771074297128721}]}",0.3953118931649423,3.745014258530859,0.0106343321292352,0.0021054127423987,0.9745955371592488,0.11565260658130722,0.5283696073721503,0.9797979797979798,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': -0.0052932455624113695, 'radius': 0.6836980714490458, 'weight': 0.522892570287128}, {'center': 0.24935173727379661, 'radius': 0.3313335772395308, 'weight': 0.4771074297128721}]}",0.2187204279226752,2.3666044480257136,0.030723292888105,0.002640517924775,0.9739650915404094,5.074910692215965,1.2545023765888892,0.9797979797979798,0.07879999999999998
"{'length': 2, 'rbfs': [{'center': -0.0052932455624113695, 'radius': 0.6836980714490458, 'weight': 0.522892570287128}, {'center': 0.24935173727379661, 'radius': 0.3313335772395308, 'weight': 0.4771074297128721}]}",0.3721241085144637,2.2247748194568926,0.0243932240434594,0.0044077558470322,0.931386920293145,0.15685562894110214,0.1402818656449247,0.98989898989899,1.0000000000000007
