pollution_limit,b,q,mean,stdev,delta,max_P,utility,inertia,reliability
"[0.0020453968471683855, 0.05529991693484084, 0.010564917450555837, 0.07750110095906873, 0.002218470401855968, 0.0033054927794567424, 0.0049015438361016475, 0.004594214237480337, 0.0006961636250137071, 0.007652924698976205, 0.0053905462101048185, 0.029301345540037292, 0.003243930452439121, 0.011729073046014324, 0.039470720232294094, 2.5886276186662362e-05, 0.003506840959874102, 0.0034196752456893444, 0.01836602716139682, 0.02210222201841855, 0.013771827577131641, 0.007532980653803209, 0.0019040981896672887, 0.0003458131354476708, 0.00043630319898865615, 0.036582477676239095, 0.002244884570875204, 0.006870865488501366, 0.006427193490226925, 0.0036123643224709985, 0.012567961686312657, 0.027079678194605397, 0.004706169814223617, 0.00023130666922364096, 0.0024780663569458957, 0.0048819368886019315, 0.0032313935170902985, 0.018962187463331386, 0.010290701830378425, 0.010229678386100612, 0.00157246024625597, 0.05469540219555852, 0.01373334312979796, 0.011699987787966657, 0.027269390945684226, 0.0016139501412983544, 0.021635904955098022, 0.030989417902119308, 0.03446608414992593, 0.0023203225347315053, 0.01688302586194353, 0.052044000772153, 0.0192047527263116, 0.004854897606172692, 0.008113954998704877, 0.001862063726334387, 0.054758189212790985, 0.021046759979743423, 0.015787852023606424, 0.028345828524684938, 0.007478079349024247, 0.0060892065612414455, 0.02971510972024861, 0.005291887146413366, 0.01942358746033668, 0.021580167644631346, 0.012584987740789977, 0.008493086734224518, 0.06306707593961063, 0.00856746751966299, 0.012612826404576935, 0.016849788201818705, 0.02635144547236428, 0.006187189733400289, 0.020300013088464876, 0.03868016404811751, 0.011010075151568911, 0.007610937282452643, 0.03157709225662695, 0.0072399274804414195, 0.0029618369416757784, 0.011835696433338283, 0.0033814415291438873, 0.04025335939961844, 0.0032945775902503663, 0.021090903450182816, 0.007573455401687655, 0.006578762126968531, 0.00688737282477766, 0.006807737035618166, 0.0616946591316679, 0.023695774750385503, 0.005486294287530927, 0.0014605497706394448, 0.010680827931943044, 0.019204529221850362, 0.0014716733705007036, 0.010999953074952195, 0.032675922551685, 0.05403027804765323]",0.137078405,2.032402317,0.023101743,0.002239138,0.987265478,7.5064576520858965,0.3485320670868538,0.8080808080808081,0.03999999999999998
"[0.0020453968471683855, 0.05529991693484084, 0.010564917450555837, 0.07750110095906873, 0.002218470401855968, 0.0033054927794567424, 0.0049015438361016475, 0.004594214237480337, 0.0006961636250137071, 0.007652924698976205, 0.0053905462101048185, 0.029301345540037292, 0.003243930452439121, 0.011729073046014324, 0.039470720232294094, 2.5886276186662362e-05, 0.003506840959874102, 0.0034196752456893444, 0.01836602716139682, 0.02210222201841855, 0.013771827577131641, 0.007532980653803209, 0.0019040981896672887, 0.0003458131354476708, 0.00043630319898865615, 0.036582477676239095, 0.002244884570875204, 0.006870865488501366, 0.006427193490226925, 0.0036123643224709985, 0.012567961686312657, 0.027079678194605397, 0.004706169814223617, 0.00023130666922364096, 0.0024780663569458957, 0.0048819368886019315, 0.0032313935170902985, 0.018962187463331386, 0.010290701830378425, 0.010229678386100612, 0.00157246024625597, 0.05469540219555852, 0.01373334312979796, 0.011699987787966657, 0.027269390945684226, 0.0016139501412983544, 0.021635904955098022, 0.030989417902119308, 0.03446608414992593, 0.0023203225347315053, 0.01688302586194353, 0.052044000772153, 0.0192047527263116, 0.004854897606172692, 0.008113954998704877, 0.001862063726334387, 0.054758189212790985, 0.021046759979743423, 0.015787852023606424, 0.028345828524684938, 0.007478079349024247, 0.0060892065612414455, 0.02971510972024861, 0.005291887146413366, 0.01942358746033668, 0.021580167644631346, 0.012584987740789977, 0.008493086734224518, 0.06306707593961063, 0.00856746751966299, 0.012612826404576935, 0.016849788201818705, 0.02635144547236428, 0.006187189733400289, 0.020300013088464876, 0.03868016404811751, 0.011010075151568911, 0.007610937282452643, 0.03157709225662695, 0.0072399274804414195, 0.0029618369416757784, 0.011835696433338283, 0.0033814415291438873, 0.04025335939961844, 0.0032945775902503663, 0.021090903450182816, 0.007573455401687655, 0.006578762126968531, 0.00688737282477766, 0.006807737035618166, 0.0616946591316679, 0.023695774750385503, 0.005486294287530927, 0.0014605497706394448, 0.010680827931943044, 0.019204529221850362, 0.0014716733705007036, 0.010999953074952195, 0.032675922551685, 0.05403027804765323]",0.120606895,3.279107081,0.047283014,0.001667307,0.933004963,8.853831790562879,0.09345832883451072,0.8080808080808081,0.07340000000000005
"[0.0020453968471683855, 0.05529991693484084, 0.010564917450555837, 0.07750110095906873, 0.002218470401855968, 0.0033054927794567424, 0.0049015438361016475, 0.004594214237480337, 0.0006961636250137071, 0.007652924698976205, 0.0053905462101048185, 0.029301345540037292, 0.003243930452439121, 0.011729073046014324, 0.039470720232294094, 2.5886276186662362e-05, 0.003506840959874102, 0.0034196752456893444, 0.01836602716139682, 0.02210222201841855, 0.013771827577131641, 0.007532980653803209, 0.0019040981896672887, 0.0003458131354476708, 0.00043630319898865615, 0.036582477676239095, 0.002244884570875204, 0.006870865488501366, 0.006427193490226925, 0.0036123643224709985, 0.012567961686312657, 0.027079678194605397, 0.004706169814223617, 0.00023130666922364096, 0.0024780663569458957, 0.0048819368886019315, 0.0032313935170902985, 0.018962187463331386, 0.010290701830378425, 0.010229678386100612, 0.00157246024625597, 0.05469540219555852, 0.01373334312979796, 0.011699987787966657, 0.027269390945684226, 0.0016139501412983544, 0.021635904955098022, 0.030989417902119308, 0.03446608414992593, 0.0023203225347315053, 0.01688302586194353, 0.052044000772153, 0.0192047527263116, 0.004854897606172692, 0.008113954998704877, 0.001862063726334387, 0.054758189212790985, 0.021046759979743423, 0.015787852023606424, 0.028345828524684938, 0.007478079349024247, 0.0060892065612414455, 0.02971510972024861, 0.005291887146413366, 0.01942358746033668, 0.021580167644631346, 0.012584987740789977, 0.008493086734224518, 0.06306707593961063, 0.00856746751966299, 0.012612826404576935, 0.016849788201818705, 0.02635144547236428, 0.006187189733400289, 0.020300013088464876, 0.03868016404811751, 0.011010075151568911, 0.007610937282452643, 0.03157709225662695, 0.0072399274804414195, 0.0029618369416757784, 0.011835696433338283, 0.0033814415291438873, 0.04025335939961844, 0.0032945775902503663, 0.021090903450182816, 0.007573455401687655, 0.006578762126968531, 0.00688737282477766, 0.006807737035618166, 0.0616946591316679, 0.023695774750385503, 0.005486294287530927, 0.0014605497706394448, 0.010680827931943044, 0.019204529221850362, 0.0014716733705007036, 0.010999953074952195, 0.032675922551685, 0.05403027804765323]",0.441488174,4.282712431,0.029902955,0.002356401,0.956077435,0.1626665834450623,0.13499631308291157,0.8080808080808081,1.0000000000000007
"[0.0020453968471683855, 0.05529991693484084, 0.010564917450555837, 0.07750110095906873, 0.002218470401855968, 0.0033054927794567424, 0.0049015438361016475, 0.004594214237480337, 0.0006961636250137071, 0.007652924698976205, 0.0053905462101048185, 0.029301345540037292, 0.003243930452439121, 0.011729073046014324, 0.039470720232294094, 2.5886276186662362e-05, 0.003506840959874102, 0.0034196752456893444, 0.01836602716139682, 0.02210222201841855, 0.013771827577131641, 0.007532980653803209, 0.0019040981896672887, 0.0003458131354476708, 0.00043630319898865615, 0.036582477676239095, 0.002244884570875204, 0.006870865488501366, 0.006427193490226925, 0.0036123643224709985, 0.012567961686312657, 0.027079678194605397, 0.004706169814223617, 0.00023130666922364096, 0.0024780663569458957, 0.0048819368886019315, 0.0032313935170902985, 0.018962187463331386, 0.010290701830378425, 0.010229678386100612, 0.00157246024625597, 0.05469540219555852, 0.01373334312979796, 0.011699987787966657, 0.027269390945684226, 0.0016139501412983544, 0.021635904955098022, 0.030989417902119308, 0.03446608414992593, 0.0023203225347315053, 0.01688302586194353, 0.052044000772153, 0.0192047527263116, 0.004854897606172692, 0.008113954998704877, 0.001862063726334387, 0.054758189212790985, 0.021046759979743423, 0.015787852023606424, 0.028345828524684938, 0.007478079349024247, 0.0060892065612414455, 0.02971510972024861, 0.005291887146413366, 0.01942358746033668, 0.021580167644631346, 0.012584987740789977, 0.008493086734224518, 0.06306707593961063, 0.00856746751966299, 0.012612826404576935, 0.016849788201818705, 0.02635144547236428, 0.006187189733400289, 0.020300013088464876, 0.03868016404811751, 0.011010075151568911, 0.007610937282452643, 0.03157709225662695, 0.0072399274804414195, 0.0029618369416757784, 0.011835696433338283, 0.0033814415291438873, 0.04025335939961844, 0.0032945775902503663, 0.021090903450182816, 0.007573455401687655, 0.006578762126968531, 0.00688737282477766, 0.006807737035618166, 0.0616946591316679, 0.023695774750385503, 0.005486294287530927, 0.0014605497706394448, 0.010680827931943044, 0.019204529221850362, 0.0014716733705007036, 0.010999953074952195, 0.032675922551685, 0.05403027804765323]",0.192153961,3.303471313,0.012662634,0.001903339,0.944372115,0.21071959962594217,0.1094212133255407,0.8080808080808081,1.0000000000000007
"[0.0020453968471683855, 0.05529991693484084, 0.010564917450555837, 0.07750110095906873, 0.002218470401855968, 0.0033054927794567424, 0.0049015438361016475, 0.004594214237480337, 0.0006961636250137071, 0.007652924698976205, 0.0053905462101048185, 0.029301345540037292, 0.003243930452439121, 0.011729073046014324, 0.039470720232294094, 2.5886276186662362e-05, 0.003506840959874102, 0.0034196752456893444, 0.01836602716139682, 0.02210222201841855, 0.013771827577131641, 0.007532980653803209, 0.0019040981896672887, 0.0003458131354476708, 0.00043630319898865615, 0.036582477676239095, 0.002244884570875204, 0.006870865488501366, 0.006427193490226925, 0.0036123643224709985, 0.012567961686312657, 0.027079678194605397, 0.004706169814223617, 0.00023130666922364096, 0.0024780663569458957, 0.0048819368886019315, 0.0032313935170902985, 0.018962187463331386, 0.010290701830378425, 0.010229678386100612, 0.00157246024625597, 0.05469540219555852, 0.01373334312979796, 0.011699987787966657, 0.027269390945684226, 0.0016139501412983544, 0.021635904955098022, 0.030989417902119308, 0.03446608414992593, 0.0023203225347315053, 0.01688302586194353, 0.052044000772153, 0.0192047527263116, 0.004854897606172692, 0.008113954998704877, 0.001862063726334387, 0.054758189212790985, 0.021046759979743423, 0.015787852023606424, 0.028345828524684938, 0.007478079349024247, 0.0060892065612414455, 0.02971510972024861, 0.005291887146413366, 0.01942358746033668, 0.021580167644631346, 0.012584987740789977, 0.008493086734224518, 0.06306707593961063, 0.00856746751966299, 0.012612826404576935, 0.016849788201818705, 0.02635144547236428, 0.006187189733400289, 0.020300013088464876, 0.03868016404811751, 0.011010075151568911, 0.007610937282452643, 0.03157709225662695, 0.0072399274804414195, 0.0029618369416757784, 0.011835696433338283, 0.0033814415291438873, 0.04025335939961844, 0.0032945775902503663, 0.021090903450182816, 0.007573455401687655, 0.006578762126968531, 0.00688737282477766, 0.006807737035618166, 0.0616946591316679, 0.023695774750385503, 0.005486294287530927, 0.0014605497706394448, 0.010680827931943044, 0.019204529221850362, 0.0014716733705007036, 0.010999953074952195, 0.032675922551685, 0.05403027804765323]",0.27346266,2.300749941,0.035308018,0.003473691,0.946532542,3.71289519912989,0.11327544830144362,0.8080808080808081,0.14420000000000005
"[0.0020453968471683855, 0.05529991693484084, 0.010564917450555837, 0.07750110095906873, 0.002218470401855968, 0.0033054927794567424, 0.0049015438361016475, 0.004594214237480337, 0.0006961636250137071, 0.007652924698976205, 0.0053905462101048185, 0.029301345540037292, 0.003243930452439121, 0.011729073046014324, 0.039470720232294094, 2.5886276186662362e-05, 0.003506840959874102, 0.0034196752456893444, 0.01836602716139682, 0.02210222201841855, 0.013771827577131641, 0.007532980653803209, 0.0019040981896672887, 0.0003458131354476708, 0.00043630319898865615, 0.036582477676239095, 0.002244884570875204, 0.006870865488501366, 0.006427193490226925, 0.0036123643224709985, 0.012567961686312657, 0.027079678194605397, 0.004706169814223617, 0.00023130666922364096, 0.0024780663569458957, 0.0048819368886019315, 0.0032313935170902985, 0.018962187463331386, 0.010290701830378425, 0.010229678386100612, 0.00157246024625597, 0.05469540219555852, 0.01373334312979796, 0.011699987787966657, 0.027269390945684226, 0.0016139501412983544, 0.021635904955098022, 0.030989417902119308, 0.03446608414992593, 0.0023203225347315053, 0.01688302586194353, 0.052044000772153, 0.0192047527263116, 0.004854897606172692, 0.008113954998704877, 0.001862063726334387, 0.054758189212790985, 0.021046759979743423, 0.015787852023606424, 0.028345828524684938, 0.007478079349024247, 0.0060892065612414455, 0.02971510972024861, 0.005291887146413366, 0.01942358746033668, 0.021580167644631346, 0.012584987740789977, 0.008493086734224518, 0.06306707593961063, 0.00856746751966299, 0.012612826404576935, 0.016849788201818705, 0.02635144547236428, 0.006187189733400289, 0.020300013088464876, 0.03868016404811751, 0.011010075151568911, 0.007610937282452643, 0.03157709225662695, 0.0072399274804414195, 0.0029618369416757784, 0.011835696433338283, 0.0033814415291438873, 0.04025335939961844, 0.0032945775902503663, 0.021090903450182816, 0.007573455401687655, 0.006578762126968531, 0.00688737282477766, 0.006807737035618166, 0.0616946591316679, 0.023695774750385503, 0.005486294287530927, 0.0014605497706394448, 0.010680827931943044, 0.019204529221850362, 0.0014716733705007036, 0.010999953074952195, 0.032675922551685, 0.05403027804765323]",0.442207511,3.774622539,0.010554941,0.004276866,0.971660928,0.1221846698869309,0.19911609088044382,0.8080808080808081,1.0000000000000007
"[0.0020453968471683855, 0.05529991693484084, 0.010564917450555837, 0.07750110095906873, 0.002218470401855968, 0.0033054927794567424, 0.0049015438361016475, 0.004594214237480337, 0.0006961636250137071, 0.007652924698976205, 0.0053905462101048185, 0.029301345540037292, 0.003243930452439121, 0.011729073046014324, 0.039470720232294094, 2.5886276186662362e-05, 0.003506840959874102, 0.0034196752456893444, 0.01836602716139682, 0.02210222201841855, 0.013771827577131641, 0.007532980653803209, 0.0019040981896672887, 0.0003458131354476708, 0.00043630319898865615, 0.036582477676239095, 0.002244884570875204, 0.006870865488501366, 0.006427193490226925, 0.0036123643224709985, 0.012567961686312657, 0.027079678194605397, 0.004706169814223617, 0.00023130666922364096, 0.0024780663569458957, 0.0048819368886019315, 0.0032313935170902985, 0.018962187463331386, 0.010290701830378425, 0.010229678386100612, 0.00157246024625597, 0.05469540219555852, 0.01373334312979796, 0.011699987787966657, 0.027269390945684226, 0.0016139501412983544, 0.021635904955098022, 0.030989417902119308, 0.03446608414992593, 0.0023203225347315053, 0.01688302586194353, 0.052044000772153, 0.0192047527263116, 0.004854897606172692, 0.008113954998704877, 0.001862063726334387, 0.054758189212790985, 0.021046759979743423, 0.015787852023606424, 0.028345828524684938, 0.007478079349024247, 0.0060892065612414455, 0.02971510972024861, 0.005291887146413366, 0.01942358746033668, 0.021580167644631346, 0.012584987740789977, 0.008493086734224518, 0.06306707593961063, 0.00856746751966299, 0.012612826404576935, 0.016849788201818705, 0.02635144547236428, 0.006187189733400289, 0.020300013088464876, 0.03868016404811751, 0.011010075151568911, 0.007610937282452643, 0.03157709225662695, 0.0072399274804414195, 0.0029618369416757784, 0.011835696433338283, 0.0033814415291438873, 0.04025335939961844, 0.0032945775902503663, 0.021090903450182816, 0.007573455401687655, 0.006578762126968531, 0.00688737282477766, 0.006807737035618166, 0.0616946591316679, 0.023695774750385503, 0.005486294287530927, 0.0014605497706394448, 0.010680827931943044, 0.019204529221850362, 0.0014716733705007036, 0.010999953074952195, 0.032675922551685, 0.05403027804765323]",0.301653013,3.675816648,0.038389178,0.004053571,0.967774156,0.23080080570358139,0.1781903787655646,0.8080808080808081,1.0000000000000007
"[0.0020453968471683855, 0.05529991693484084, 0.010564917450555837, 0.07750110095906873, 0.002218470401855968, 0.0033054927794567424, 0.0049015438361016475, 0.004594214237480337, 0.0006961636250137071, 0.007652924698976205, 0.0053905462101048185, 0.029301345540037292, 0.003243930452439121, 0.011729073046014324, 0.039470720232294094, 2.5886276186662362e-05, 0.003506840959874102, 0.0034196752456893444, 0.01836602716139682, 0.02210222201841855, 0.013771827577131641, 0.007532980653803209, 0.0019040981896672887, 0.0003458131354476708, 0.00043630319898865615, 0.036582477676239095, 0.002244884570875204, 0.006870865488501366, 0.006427193490226925, 0.0036123643224709985, 0.012567961686312657, 0.027079678194605397, 0.004706169814223617, 0.00023130666922364096, 0.0024780663569458957, 0.0048819368886019315, 0.0032313935170902985, 0.018962187463331386, 0.010290701830378425, 0.010229678386100612, 0.00157246024625597, 0.05469540219555852, 0.01373334312979796, 0.011699987787966657, 0.027269390945684226, 0.0016139501412983544, 0.021635904955098022, 0.030989417902119308, 0.03446608414992593, 0.0023203225347315053, 0.01688302586194353, 0.052044000772153, 0.0192047527263116, 0.004854897606172692, 0.008113954998704877, 0.001862063726334387, 0.054758189212790985, 0.021046759979743423, 0.015787852023606424, 0.028345828524684938, 0.007478079349024247, 0.0060892065612414455, 0.02971510972024861, 0.005291887146413366, 0.01942358746033668, 0.021580167644631346, 0.012584987740789977, 0.008493086734224518, 0.06306707593961063, 0.00856746751966299, 0.012612826404576935, 0.016849788201818705, 0.02635144547236428, 0.006187189733400289, 0.020300013088464876, 0.03868016404811751, 0.011010075151568911, 0.007610937282452643, 0.03157709225662695, 0.0072399274804414195, 0.0029618369416757784, 0.011835696433338283, 0.0033814415291438873, 0.04025335939961844, 0.0032945775902503663, 0.021090903450182816, 0.007573455401687655, 0.006578762126968531, 0.00688737282477766, 0.006807737035618166, 0.0616946591316679, 0.023695774750385503, 0.005486294287530927, 0.0014605497706394448, 0.010680827931943044, 0.019204529221850362, 0.0014716733705007036, 0.010999953074952195, 0.032675922551685, 0.05403027804765323]",0.294544863,4.117632055,0.019324335,0.003126413,0.937144188,0.1629024095912994,0.09855668318727032,0.8080808080808081,1.0000000000000007
"[0.0020453968471683855, 0.05529991693484084, 0.010564917450555837, 0.07750110095906873, 0.002218470401855968, 0.0033054927794567424, 0.0049015438361016475, 0.004594214237480337, 0.0006961636250137071, 0.007652924698976205, 0.0053905462101048185, 0.029301345540037292, 0.003243930452439121, 0.011729073046014324, 0.039470720232294094, 2.5886276186662362e-05, 0.003506840959874102, 0.0034196752456893444, 0.01836602716139682, 0.02210222201841855, 0.013771827577131641, 0.007532980653803209, 0.0019040981896672887, 0.0003458131354476708, 0.00043630319898865615, 0.036582477676239095, 0.002244884570875204, 0.006870865488501366, 0.006427193490226925, 0.0036123643224709985, 0.012567961686312657, 0.027079678194605397, 0.004706169814223617, 0.00023130666922364096, 0.0024780663569458957, 0.0048819368886019315, 0.0032313935170902985, 0.018962187463331386, 0.010290701830378425, 0.010229678386100612, 0.00157246024625597, 0.05469540219555852, 0.01373334312979796, 0.011699987787966657, 0.027269390945684226, 0.0016139501412983544, 0.021635904955098022, 0.030989417902119308, 0.03446608414992593, 0.0023203225347315053, 0.01688302586194353, 0.052044000772153, 0.0192047527263116, 0.004854897606172692, 0.008113954998704877, 0.001862063726334387, 0.054758189212790985, 0.021046759979743423, 0.015787852023606424, 0.028345828524684938, 0.007478079349024247, 0.0060892065612414455, 0.02971510972024861, 0.005291887146413366, 0.01942358746033668, 0.021580167644631346, 0.012584987740789977, 0.008493086734224518, 0.06306707593961063, 0.00856746751966299, 0.012612826404576935, 0.016849788201818705, 0.02635144547236428, 0.006187189733400289, 0.020300013088464876, 0.03868016404811751, 0.011010075151568911, 0.007610937282452643, 0.03157709225662695, 0.0072399274804414195, 0.0029618369416757784, 0.011835696433338283, 0.0033814415291438873, 0.04025335939961844, 0.0032945775902503663, 0.021090903450182816, 0.007573455401687655, 0.006578762126968531, 0.00688737282477766, 0.006807737035618166, 0.0616946591316679, 0.023695774750385503, 0.005486294287530927, 0.0014605497706394448, 0.010680827931943044, 0.019204529221850362, 0.0014716733705007036, 0.010999953074952195, 0.032675922551685, 0.05403027804765323]",0.185243083,2.174443764,0.02030081,0.001379383,0.97069502,5.508148330204402,0.19350909131876,0.8080808080808081,0.07100000000000004
"[0.0020453968471683855, 0.05529991693484084, 0.010564917450555837, 0.07750110095906873, 0.002218470401855968, 0.0033054927794567424, 0.0049015438361016475, 0.004594214237480337, 0.0006961636250137071, 0.007652924698976205, 0.0053905462101048185, 0.029301345540037292, 0.003243930452439121, 0.011729073046014324, 0.039470720232294094, 2.5886276186662362e-05, 0.003506840959874102, 0.0034196752456893444, 0.01836602716139682, 0.02210222201841855, 0.013771827577131641, 0.007532980653803209, 0.0019040981896672887, 0.0003458131354476708, 0.00043630319898865615, 0.036582477676239095, 0.002244884570875204, 0.006870865488501366, 0.006427193490226925, 0.0036123643224709985, 0.012567961686312657, 0.027079678194605397, 0.004706169814223617, 0.00023130666922364096, 0.0024780663569458957, 0.0048819368886019315, 0.0032313935170902985, 0.018962187463331386, 0.010290701830378425, 0.010229678386100612, 0.00157246024625597, 0.05469540219555852, 0.01373334312979796, 0.011699987787966657, 0.027269390945684226, 0.0016139501412983544, 0.021635904955098022, 0.030989417902119308, 0.03446608414992593, 0.0023203225347315053, 0.01688302586194353, 0.052044000772153, 0.0192047527263116, 0.004854897606172692, 0.008113954998704877, 0.001862063726334387, 0.054758189212790985, 0.021046759979743423, 0.015787852023606424, 0.028345828524684938, 0.007478079349024247, 0.0060892065612414455, 0.02971510972024861, 0.005291887146413366, 0.01942358746033668, 0.021580167644631346, 0.012584987740789977, 0.008493086734224518, 0.06306707593961063, 0.00856746751966299, 0.012612826404576935, 0.016849788201818705, 0.02635144547236428, 0.006187189733400289, 0.020300013088464876, 0.03868016404811751, 0.011010075151568911, 0.007610937282452643, 0.03157709225662695, 0.0072399274804414195, 0.0029618369416757784, 0.011835696433338283, 0.0033814415291438873, 0.04025335939961844, 0.0032945775902503663, 0.021090903450182816, 0.007573455401687655, 0.006578762126968531, 0.00688737282477766, 0.006807737035618166, 0.0616946591316679, 0.023695774750385503, 0.005486294287530927, 0.0014605497706394448, 0.010680827931943044, 0.019204529221850362, 0.0014716733705007036, 0.010999953074952195, 0.032675922551685, 0.05403027804765323]",0.367531268,3.87841539,0.01499781,0.003251608,0.953348354,0.14141194530839912,0.12786869524818345,0.8080808080808081,1.0000000000000007
