policy,b,q,mean,stdev,delta,max_P,utility,inertia,reliability
"{'length': 3, 'rbfs': [{'center': 0.33797485974875613, 'radius': 1.9378796730092143, 'weight': 0.13023582664891967}, {'center': 0.4313533002496474, 'radius': 1.7511573228281874, 'weight': 0.21918099530053248}, {'center': 0.48619878760602714, 'radius': 1.3483887906856862, 'weight': 0.6505831780505479}]}",0.137078405,2.032402317,0.023101743,0.002239138,0.987265478,8.091265964804599,1.8775520273854287,0.98989898989899,0.03999999999999998
"{'length': 3, 'rbfs': [{'center': 0.33797485974875613, 'radius': 1.9378796730092143, 'weight': 0.13023582664891967}, {'center': 0.4313533002496474, 'radius': 1.7511573228281874, 'weight': 0.21918099530053248}, {'center': 0.48619878760602714, 'radius': 1.3483887906856862, 'weight': 0.6505831780505479}]}",0.120606895,3.279107081,0.047283014,0.001667307,0.933004963,9.507360916185915,0.28394534883912753,0.98989898989899,0.0899999999999999
"{'length': 3, 'rbfs': [{'center': 0.33797485974875613, 'radius': 1.9378796730092143, 'weight': 0.13023582664891967}, {'center': 0.4313533002496474, 'radius': 1.7511573228281874, 'weight': 0.21918099530053248}, {'center': 0.48619878760602714, 'radius': 1.3483887906856862, 'weight': 0.6505831780505479}]}",0.441488174,4.282712431,0.029902955,0.002356401,0.956077435,0.10543930468274926,0.15806416758034647,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.33797485974875613, 'radius': 1.9378796730092143, 'weight': 0.13023582664891967}, {'center': 0.4313533002496474, 'radius': 1.7511573228281874, 'weight': 0.21918099530053248}, {'center': 0.48619878760602714, 'radius': 1.3483887906856862, 'weight': 0.6505831780505479}]}",0.192153961,3.303471313,0.012662634,0.001903339,0.944372115,0.13840673813334786,0.11122320339090339,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.33797485974875613, 'radius': 1.9378796730092143, 'weight': 0.13023582664891967}, {'center': 0.4313533002496474, 'radius': 1.7511573228281874, 'weight': 0.21918099530053248}, {'center': 0.48619878760602714, 'radius': 1.3483887906856862, 'weight': 0.6505831780505479}]}",0.27346266,2.300749941,0.035308018,0.003473691,0.946532542,4.0087249091120905,0.2880800195924412,0.98989898989899,0.16929999999999992
"{'length': 3, 'rbfs': [{'center': 0.33797485974875613, 'radius': 1.9378796730092143, 'weight': 0.13023582664891967}, {'center': 0.4313533002496474, 'radius': 1.7511573228281874, 'weight': 0.21918099530053248}, {'center': 0.48619878760602714, 'radius': 1.3483887906856862, 'weight': 0.6505831780505479}]}",0.442207511,3.774622539,0.010554941,0.004276866,0.971660928,0.0731010849253942,0.28889962953306014,0.98989898989899,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.33797485974875613, 'radius': 1.9378796730092143, 'weight': 0.13023582664891967}, {'center': 0.4313533002496474, 'radius': 1.7511573228281874, 'weight': 0.21918099530053248}, {'center': 0.48619878760602714, 'radius': 1.3483887906856862, 'weight': 0.6505831780505479}]}",0.301653013,3.675816648,0.038389178,0.004053571,0.967774156,0.16609646041909726,0.1380716049256269,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.33797485974875613, 'radius': 1.9378796730092143, 'weight': 0.13023582664891967}, {'center': 0.4313533002496474, 'radius': 1.7511573228281874, 'weight': 0.21918099530053248}, {'center': 0.48619878760602714, 'radius': 1.3483887906856862, 'weight': 0.6505831780505479}]}",0.294544863,4.117632055,0.019324335,0.003126413,0.937144188,0.11764320804106637,0.10949622352630602,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.33797485974875613, 'radius': 1.9378796730092143, 'weight': 0.13023582664891967}, {'center': 0.4313533002496474, 'radius': 1.7511573228281874, 'weight': 0.21918099530053248}, {'center': 0.48619878760602714, 'radius': 1.3483887906856862, 'weight': 0.6505831780505479}]}",0.185243083,2.174443764,0.02030081,0.001379383,0.97069502,5.938354414604824,0.8214150115121754,0.98989898989899,0.09489999999999997
"{'length': 3, 'rbfs': [{'center': 0.33797485974875613, 'radius': 1.9378796730092143, 'weight': 0.13023582664891967}, {'center': 0.4313533002496474, 'radius': 1.7511573228281874, 'weight': 0.21918099530053248}, {'center': 0.48619878760602714, 'radius': 1.3483887906856862, 'weight': 0.6505831780505479}]}",0.367531268,3.87841539,0.01499781,0.003251608,0.953348354,0.0916380946240526,0.16603989862904084,1.0,1.0000000000000007
