policy,b,q,mean,stdev,delta,max_P,utility,inertia,reliability
"{'length': 3, 'rbfs': [{'center': -0.04523447934364411, 'radius': 1.955212878985019, 'weight': 0.11244925080087578}, {'center': 0.3527640340542821, 'radius': 1.8139862742563837, 'weight': 0.462936645219693}, {'center': 0.49283115733233784, 'radius': 1.2197342584146336, 'weight': 0.42461410397943117}]}",0.137078405,2.032402317,0.023101743,0.002239138,0.987265478,8.090797976308943,1.8736730817552356,0.98989898989899,0.03999999999999998
"{'length': 3, 'rbfs': [{'center': -0.04523447934364411, 'radius': 1.955212878985019, 'weight': 0.11244925080087578}, {'center': 0.3527640340542821, 'radius': 1.8139862742563837, 'weight': 0.462936645219693}, {'center': 0.49283115733233784, 'radius': 1.2197342584146336, 'weight': 0.42461410397943117}]}",0.120606895,3.279107081,0.047283014,0.001667307,0.933004963,9.507668756180529,0.2816554227974548,0.98989898989899,0.0899999999999999
"{'length': 3, 'rbfs': [{'center': -0.04523447934364411, 'radius': 1.955212878985019, 'weight': 0.11244925080087578}, {'center': 0.3527640340542821, 'radius': 1.8139862742563837, 'weight': 0.462936645219693}, {'center': 0.49283115733233784, 'radius': 1.2197342584146336, 'weight': 0.42461410397943117}]}",0.441488174,4.282712431,0.029902955,0.002356401,0.956077435,0.10296151264422951,0.14591835929603428,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': -0.04523447934364411, 'radius': 1.955212878985019, 'weight': 0.11244925080087578}, {'center': 0.3527640340542821, 'radius': 1.8139862742563837, 'weight': 0.462936645219693}, {'center': 0.49283115733233784, 'radius': 1.2197342584146336, 'weight': 0.42461410397943117}]}",0.192153961,3.303471313,0.012662634,0.001903339,0.944372115,0.1344959828484596,0.10352240520084166,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': -0.04523447934364411, 'radius': 1.955212878985019, 'weight': 0.11244925080087578}, {'center': 0.3527640340542821, 'radius': 1.8139862742563837, 'weight': 0.462936645219693}, {'center': 0.49283115733233784, 'radius': 1.2197342584146336, 'weight': 0.42461410397943117}]}",0.27346266,2.300749941,0.035308018,0.003473691,0.946532542,4.00824806304671,0.26987249093211935,0.98989898989899,0.17199999999999996
"{'length': 3, 'rbfs': [{'center': -0.04523447934364411, 'radius': 1.955212878985019, 'weight': 0.11244925080087578}, {'center': 0.3527640340542821, 'radius': 1.8139862742563837, 'weight': 0.462936645219693}, {'center': 0.49283115733233784, 'radius': 1.2197342584146336, 'weight': 0.42461410397943117}]}",0.442207511,3.774622539,0.010554941,0.004276866,0.971660928,0.06993080476795267,0.2677571992737304,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': -0.04523447934364411, 'radius': 1.955212878985019, 'weight': 0.11244925080087578}, {'center': 0.3527640340542821, 'radius': 1.8139862742563837, 'weight': 0.462936645219693}, {'center': 0.49283115733233784, 'radius': 1.2197342584146336, 'weight': 0.42461410397943117}]}",0.301653013,3.675816648,0.038389178,0.004053571,0.967774156,0.16584544063135728,0.13505251088536158,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': -0.04523447934364411, 'radius': 1.955212878985019, 'weight': 0.11244925080087578}, {'center': 0.3527640340542821, 'radius': 1.8139862742563837, 'weight': 0.462936645219693}, {'center': 0.49283115733233784, 'radius': 1.2197342584146336, 'weight': 0.42461410397943117}]}",0.294544863,4.117632055,0.019324335,0.003126413,0.937144188,0.11399428634332065,0.10086894336070575,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': -0.04523447934364411, 'radius': 1.955212878985019, 'weight': 0.11244925080087578}, {'center': 0.3527640340542821, 'radius': 1.8139862742563837, 'weight': 0.462936645219693}, {'center': 0.49283115733233784, 'radius': 1.2197342584146336, 'weight': 0.42461410397943117}]}",0.185243083,2.174443764,0.02030081,0.001379383,0.97069502,5.9377080578188774,0.821731414811643,0.98989898989899,0.09950000000000007
"{'length': 3, 'rbfs': [{'center': -0.04523447934364411, 'radius': 1.955212878985019, 'weight': 0.11244925080087578}, {'center': 0.3527640340542821, 'radius': 1.8139862742563837, 'weight': 0.462936645219693}, {'center': 0.49283115733233784, 'radius': 1.2197342584146336, 'weight': 0.42461410397943117}]}",0.367531268,3.87841539,0.01499781,0.003251608,0.953348354,0.08841928531890787,0.15628151159462644,1.0,1.0000000000000007
