policy,b,q,mean,stdev,delta,max_P,utility,inertia,reliability
"{'length': 3, 'rbfs': [{'center': 0.20799846728793214, 'radius': 1.8716694854367049, 'weight': 0.17898113466682855}, {'center': 0.38569554512388143, 'radius': 0.460250527792248, 'weight': 0.42378205897925225}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.3972368063539192}]}",0.137078405,2.032402317,0.023101743,0.002239138,0.987265478,8.091347476080001,2.089916942029009,0.9797979797979798,0.01999999999999999
"{'length': 3, 'rbfs': [{'center': 0.20799846728793214, 'radius': 1.8716694854367049, 'weight': 0.17898113466682855}, {'center': 0.38569554512388143, 'radius': 0.460250527792248, 'weight': 0.42378205897925225}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.3972368063539192}]}",0.120606895,3.279107081,0.047283014,0.001667307,0.933004963,9.507691461921253,0.40066716968083477,0.9696969696969697,0.0626000000000001
"{'length': 3, 'rbfs': [{'center': 0.20799846728793214, 'radius': 1.8716694854367049, 'weight': 0.17898113466682855}, {'center': 0.38569554512388143, 'radius': 0.460250527792248, 'weight': 0.42378205897925225}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.3972368063539192}]}",0.441488174,4.282712431,0.029902955,0.002356401,0.956077435,0.17519834515664992,0.4296758265966564,0.9696969696969697,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.20799846728793214, 'radius': 1.8716694854367049, 'weight': 0.17898113466682855}, {'center': 0.38569554512388143, 'radius': 0.460250527792248, 'weight': 0.42378205897925225}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.3972368063539192}]}",0.192153961,3.303471313,0.012662634,0.001903339,0.944372115,0.2137451757366592,0.22351666421695487,0.9797979797979798,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.20799846728793214, 'radius': 1.8716694854367049, 'weight': 0.17898113466682855}, {'center': 0.38569554512388143, 'radius': 0.460250527792248, 'weight': 0.42378205897925225}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.3972368063539192}]}",0.27346266,2.300749941,0.035308018,0.003473691,0.946532542,4.00802365152524,0.4586980175961521,0.9696969696969697,0.10400000000000005
"{'length': 3, 'rbfs': [{'center': 0.20799846728793214, 'radius': 1.8716694854367049, 'weight': 0.17898113466682855}, {'center': 0.38569554512388143, 'radius': 0.460250527792248, 'weight': 0.42378205897925225}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.3972368063539192}]}",0.442207511,3.774622539,0.010554941,0.004276866,0.971660928,0.16199616203059358,0.7749817460110611,0.9797979797979798,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.20799846728793214, 'radius': 1.8716694854367049, 'weight': 0.17898113466682855}, {'center': 0.38569554512388143, 'radius': 0.460250527792248, 'weight': 0.42378205897925225}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.3972368063539192}]}",0.301653013,3.675816648,0.038389178,0.004053571,0.967774156,0.2140152398097576,0.32112806135982763,0.9696969696969697,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.20799846728793214, 'radius': 1.8716694854367049, 'weight': 0.17898113466682855}, {'center': 0.38569554512388143, 'radius': 0.460250527792248, 'weight': 0.42378205897925225}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.3972368063539192}]}",0.294544863,4.117632055,0.019324335,0.003126413,0.937144188,0.1870186335599383,0.26387943306040135,0.9797979797979798,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.20799846728793214, 'radius': 1.8716694854367049, 'weight': 0.17898113466682855}, {'center': 0.38569554512388143, 'radius': 0.460250527792248, 'weight': 0.42378205897925225}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.3972368063539192}]}",0.185243083,2.174443764,0.02030081,0.001379383,0.97069502,5.938247326038901,1.0680219440746652,0.9797979797979798,0.035500000000000045
"{'length': 3, 'rbfs': [{'center': 0.20799846728793214, 'radius': 1.8716694854367049, 'weight': 0.17898113466682855}, {'center': 0.38569554512388143, 'radius': 0.460250527792248, 'weight': 0.42378205897925225}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.3972368063539192}]}",0.367531268,3.87841539,0.01499781,0.003251608,0.953348354,0.17338889957567,0.4209147078237091,0.9797979797979798,1.0000000000000007
