policy,b,q,mean,stdev,delta,max_P,utility,inertia,reliability
"{'length': 3, 'rbfs': [{'center': 0.13688544567854033, 'radius': 0.6825915394898756, 'weight': 0.1342687490531285}, {'center': 0.3174360343692659, 'radius': 1.8075290048960966, 'weight': 0.20891549168914908}, {'center': 0.4728130373685454, 'radius': 1.4980354612394604, 'weight': 0.6568157592577224}]}",0.137078405,2.032402317,0.023101743,0.002239138,0.987265478,8.090603535248496,1.8977468900316357,0.98989898989899,0.04960000000000003
"{'length': 3, 'rbfs': [{'center': 0.13688544567854033, 'radius': 0.6825915394898756, 'weight': 0.1342687490531285}, {'center': 0.3174360343692659, 'radius': 1.8075290048960966, 'weight': 0.20891549168914908}, {'center': 0.4728130373685454, 'radius': 1.4980354612394604, 'weight': 0.6568157592577224}]}",0.120606895,3.279107081,0.047283014,0.001667307,0.933004963,9.507300855449854,0.2966279554241222,0.98989898989899,0.09099999999999991
"{'length': 3, 'rbfs': [{'center': 0.13688544567854033, 'radius': 0.6825915394898756, 'weight': 0.1342687490531285}, {'center': 0.3174360343692659, 'radius': 1.8075290048960966, 'weight': 0.20891549168914908}, {'center': 0.4728130373685454, 'radius': 1.4980354612394604, 'weight': 0.6568157592577224}]}",0.441488174,4.282712431,0.029902955,0.002356401,0.956077435,0.09393430744544332,0.10758591740284434,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.13688544567854033, 'radius': 0.6825915394898756, 'weight': 0.1342687490531285}, {'center': 0.3174360343692659, 'radius': 1.8075290048960966, 'weight': 0.20891549168914908}, {'center': 0.4728130373685454, 'radius': 1.4980354612394604, 'weight': 0.6568157592577224}]}",0.192153961,3.303471313,0.012662634,0.001903339,0.944372115,0.12355499581864043,0.0829579286307575,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.13688544567854033, 'radius': 0.6825915394898756, 'weight': 0.1342687490531285}, {'center': 0.3174360343692659, 'radius': 1.8075290048960966, 'weight': 0.20891549168914908}, {'center': 0.4728130373685454, 'radius': 1.4980354612394604, 'weight': 0.6568157592577224}]}",0.27346266,2.300749941,0.035308018,0.003473691,0.946532542,4.0081265783333135,0.2859060501214643,0.98989898989899,0.18130000000000002
"{'length': 3, 'rbfs': [{'center': 0.13688544567854033, 'radius': 0.6825915394898756, 'weight': 0.1342687490531285}, {'center': 0.3174360343692659, 'radius': 1.8075290048960966, 'weight': 0.20891549168914908}, {'center': 0.4728130373685454, 'radius': 1.4980354612394604, 'weight': 0.6568157592577224}]}",0.442207511,3.774622539,0.010554941,0.004276866,0.971660928,0.05854894790262341,0.20263047185360103,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.13688544567854033, 'radius': 0.6825915394898756, 'weight': 0.1342687490531285}, {'center': 0.3174360343692659, 'radius': 1.8075290048960966, 'weight': 0.20891549168914908}, {'center': 0.4728130373685454, 'radius': 1.4980354612394604, 'weight': 0.6568157592577224}]}",0.301653013,3.675816648,0.038389178,0.004053571,0.967774156,0.16604533828171922,0.1264942611629776,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.13688544567854033, 'radius': 0.6825915394898756, 'weight': 0.1342687490531285}, {'center': 0.3174360343692659, 'radius': 1.8075290048960966, 'weight': 0.20891549168914908}, {'center': 0.4728130373685454, 'radius': 1.4980354612394604, 'weight': 0.6568157592577224}]}",0.294544863,4.117632055,0.019324335,0.003126413,0.937144188,0.10209323092571389,0.07530043365273446,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.13688544567854033, 'radius': 0.6825915394898756, 'weight': 0.1342687490531285}, {'center': 0.3174360343692659, 'radius': 1.8075290048960966, 'weight': 0.20891549168914908}, {'center': 0.4728130373685454, 'radius': 1.4980354612394604, 'weight': 0.6568157592577224}]}",0.185243083,2.174443764,0.02030081,0.001379383,0.97069502,5.937814321361571,0.8230297195838167,0.98989898989899,0.10990000000000008
"{'length': 3, 'rbfs': [{'center': 0.13688544567854033, 'radius': 0.6825915394898756, 'weight': 0.1342687490531285}, {'center': 0.3174360343692659, 'radius': 1.8075290048960966, 'weight': 0.20891549168914908}, {'center': 0.4728130373685454, 'radius': 1.4980354612394604, 'weight': 0.6568157592577224}]}",0.367531268,3.87841539,0.01499781,0.003251608,0.953348354,0.07700532087129354,0.11369769788905491,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.13688544567854033, 'radius': 0.6825915394898756, 'weight': 0.1342687490531285}, {'center': 0.3174360343692659, 'radius': 1.8075290048960966, 'weight': 0.20891549168914908}, {'center': 0.4728130373685454, 'radius': 1.4980354612394604, 'weight': 0.6568157592577224}]}",0.395311893,3.745014259,0.010634332,0.002105413,0.974595537,0.06350331602550806,0.21234237019906313,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.13688544567854033, 'radius': 0.6825915394898756, 'weight': 0.1342687490531285}, {'center': 0.3174360343692659, 'radius': 1.8075290048960966, 'weight': 0.20891549168914908}, {'center': 0.4728130373685454, 'radius': 1.4980354612394604, 'weight': 0.6568157592577224}]}",0.218720428,2.366604448,0.030723293,0.002640518,0.973965092,5.074636078179244,0.9190226274249704,0.98989898989899,0.1408
"{'length': 3, 'rbfs': [{'center': 0.13688544567854033, 'radius': 0.6825915394898756, 'weight': 0.1342687490531285}, {'center': 0.3174360343692659, 'radius': 1.8075290048960966, 'weight': 0.20891549168914908}, {'center': 0.4728130373685454, 'radius': 1.4980354612394604, 'weight': 0.6568157592577224}]}",0.372124109,2.224774819,0.024393224,0.004407756,0.93138692,0.11528446180212344,0.06692317223869972,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.13688544567854033, 'radius': 0.6825915394898756, 'weight': 0.1342687490531285}, {'center': 0.3174360343692659, 'radius': 1.8075290048960966, 'weight': 0.20891549168914908}, {'center': 0.4728130373685454, 'radius': 1.4980354612394604, 'weight': 0.6568157592577224}]}",0.274826212,4.464517038,0.011347991,0.0035373,0.946362257,0.08645813784972377,0.09870039872047956,1.0,1.0000000000000007
