policy,b,q,mean,stdev,delta,max_P,utility,inertia,reliability
"{'length': 3, 'rbfs': [{'center': 0.20598040109375887, 'radius': 1.9241805978917064, 'weight': 0.318938312300715}, {'center': 0.3682655736810516, 'radius': 1.815964161344232, 'weight': 0.3052430090897458}, {'center': 0.5897966243013055, 'radius': 1.3659342973265562, 'weight': 0.3758186786095393}]}",0.137078405,2.032402317,0.023101743,0.002239138,0.987265478,8.090705181470266,1.8804475666784328,0.98989898989899,0.03999999999999998
"{'length': 3, 'rbfs': [{'center': 0.20598040109375887, 'radius': 1.9241805978917064, 'weight': 0.318938312300715}, {'center': 0.3682655736810516, 'radius': 1.815964161344232, 'weight': 0.3052430090897458}, {'center': 0.5897966243013055, 'radius': 1.3659342973265562, 'weight': 0.3758186786095393}]}",0.120606895,3.279107081,0.047283014,0.001667307,0.933004963,9.507546780746628,0.2810967793576453,0.98989898989899,0.0899999999999999
"{'length': 3, 'rbfs': [{'center': 0.20598040109375887, 'radius': 1.9241805978917064, 'weight': 0.318938312300715}, {'center': 0.3682655736810516, 'radius': 1.815964161344232, 'weight': 0.3052430090897458}, {'center': 0.5897966243013055, 'radius': 1.3659342973265562, 'weight': 0.3758186786095393}]}",0.441488174,4.282712431,0.029902955,0.002356401,0.956077435,0.10803576192101315,0.16766044152057416,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.20598040109375887, 'radius': 1.9241805978917064, 'weight': 0.318938312300715}, {'center': 0.3682655736810516, 'radius': 1.815964161344232, 'weight': 0.3052430090897458}, {'center': 0.5897966243013055, 'radius': 1.3659342973265562, 'weight': 0.3758186786095393}]}",0.192153961,3.303471313,0.012662634,0.001903339,0.944372115,0.14572422434877205,0.11758625141061889,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.20598040109375887, 'radius': 1.9241805978917064, 'weight': 0.318938312300715}, {'center': 0.3682655736810516, 'radius': 1.815964161344232, 'weight': 0.3052430090897458}, {'center': 0.5897966243013055, 'radius': 1.3659342973265562, 'weight': 0.3758186786095393}]}",0.27346266,2.300749941,0.035308018,0.003473691,0.946532542,4.008653665668817,0.2854636821335418,0.98989898989899,0.16679999999999995
"{'length': 3, 'rbfs': [{'center': 0.20598040109375887, 'radius': 1.9241805978917064, 'weight': 0.318938312300715}, {'center': 0.3682655736810516, 'radius': 1.815964161344232, 'weight': 0.3052430090897458}, {'center': 0.5897966243013055, 'radius': 1.3659342973265562, 'weight': 0.3758186786095393}]}",0.442207511,3.774622539,0.010554941,0.004276866,0.971660928,0.07411063398115045,0.2975855173132507,0.98989898989899,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.20598040109375887, 'radius': 1.9241805978917064, 'weight': 0.318938312300715}, {'center': 0.3682655736810516, 'radius': 1.815964161344232, 'weight': 0.3052430090897458}, {'center': 0.5897966243013055, 'radius': 1.3659342973265562, 'weight': 0.3758186786095393}]}",0.301653013,3.675816648,0.038389178,0.004053571,0.967774156,0.17160619558822912,0.15358130243090504,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.20598040109375887, 'radius': 1.9241805978917064, 'weight': 0.318938312300715}, {'center': 0.3682655736810516, 'radius': 1.815964161344232, 'weight': 0.3052430090897458}, {'center': 0.5897966243013055, 'radius': 1.3659342973265562, 'weight': 0.3758186786095393}]}",0.294544863,4.117632055,0.019324335,0.003126413,0.937144188,0.12200803177884963,0.11452809124553193,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.20598040109375887, 'radius': 1.9241805978917064, 'weight': 0.318938312300715}, {'center': 0.3682655736810516, 'radius': 1.815964161344232, 'weight': 0.3052430090897458}, {'center': 0.5897966243013055, 'radius': 1.3659342973265562, 'weight': 0.3758186786095393}]}",0.185243083,2.174443764,0.02030081,0.001379383,0.97069502,5.938142423683346,0.8321036816802937,0.98989898989899,0.0899999999999999
"{'length': 3, 'rbfs': [{'center': 0.20598040109375887, 'radius': 1.9241805978917064, 'weight': 0.318938312300715}, {'center': 0.3682655736810516, 'radius': 1.815964161344232, 'weight': 0.3052430090897458}, {'center': 0.5897966243013055, 'radius': 1.3659342973265562, 'weight': 0.3758186786095393}]}",0.367531268,3.87841539,0.01499781,0.003251608,0.953348354,0.09428027537164294,0.17254191641945452,1.0,1.0000000000000007
