policy,b,q,mean,stdev,delta,max_P,utility,inertia,reliability
"{'length': 3, 'rbfs': [{'center': 0.6111165779761882, 'radius': 1.9565869170393548, 'weight': 0.15124047126939}, {'center': 0.3527640340542821, 'radius': 1.9978314699867052, 'weight': 0.22500855673899695}, {'center': 0.48560052820467303, 'radius': 1.3298997366289782, 'weight': 0.623750971991613}]}",0.137078405,2.032402317,0.023101743,0.002239138,0.987265478,8.09081598399672,1.8797183398511024,0.98989898989899,0.03989999999999998
"{'length': 3, 'rbfs': [{'center': 0.6111165779761882, 'radius': 1.9565869170393548, 'weight': 0.15124047126939}, {'center': 0.3527640340542821, 'radius': 1.9978314699867052, 'weight': 0.22500855673899695}, {'center': 0.48560052820467303, 'radius': 1.3298997366289782, 'weight': 0.623750971991613}]}",0.120606895,3.279107081,0.047283014,0.001667307,0.933004963,9.507187212153642,0.28349746138031634,0.98989898989899,0.0899999999999999
"{'length': 3, 'rbfs': [{'center': 0.6111165779761882, 'radius': 1.9565869170393548, 'weight': 0.15124047126939}, {'center': 0.3527640340542821, 'radius': 1.9978314699867052, 'weight': 0.22500855673899695}, {'center': 0.48560052820467303, 'radius': 1.3298997366289782, 'weight': 0.623750971991613}]}",0.441488174,4.282712431,0.029902955,0.002356401,0.956077435,0.10781705079346636,0.1677955168454747,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6111165779761882, 'radius': 1.9565869170393548, 'weight': 0.15124047126939}, {'center': 0.3527640340542821, 'radius': 1.9978314699867052, 'weight': 0.22500855673899695}, {'center': 0.48560052820467303, 'radius': 1.3298997366289782, 'weight': 0.623750971991613}]}",0.192153961,3.303471313,0.012662634,0.001903339,0.944372115,0.14272490483441558,0.11601306633337113,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6111165779761882, 'radius': 1.9565869170393548, 'weight': 0.15124047126939}, {'center': 0.3527640340542821, 'radius': 1.9978314699867052, 'weight': 0.22500855673899695}, {'center': 0.48560052820467303, 'radius': 1.3298997366289782, 'weight': 0.623750971991613}]}",0.27346266,2.300749941,0.035308018,0.003473691,0.946532542,4.008675993619354,0.2837539129768766,0.98989898989899,0.16669999999999988
"{'length': 3, 'rbfs': [{'center': 0.6111165779761882, 'radius': 1.9565869170393548, 'weight': 0.15124047126939}, {'center': 0.3527640340542821, 'radius': 1.9978314699867052, 'weight': 0.22500855673899695}, {'center': 0.48560052820467303, 'radius': 1.3298997366289782, 'weight': 0.623750971991613}]}",0.442207511,3.774622539,0.010554941,0.004276866,0.971660928,0.07540589637183956,0.30259954103358233,0.98989898989899,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6111165779761882, 'radius': 1.9565869170393548, 'weight': 0.15124047126939}, {'center': 0.3527640340542821, 'radius': 1.9978314699867052, 'weight': 0.22500855673899695}, {'center': 0.48560052820467303, 'radius': 1.3298997366289782, 'weight': 0.623750971991613}]}",0.301653013,3.675816648,0.038389178,0.004053571,0.967774156,0.1680721949349876,0.14785923768922687,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6111165779761882, 'radius': 1.9565869170393548, 'weight': 0.15124047126939}, {'center': 0.3527640340542821, 'radius': 1.9978314699867052, 'weight': 0.22500855673899695}, {'center': 0.48560052820467303, 'radius': 1.3298997366289782, 'weight': 0.623750971991613}]}",0.294544863,4.117632055,0.019324335,0.003126413,0.937144188,0.12100704660002988,0.11470671178782868,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6111165779761882, 'radius': 1.9565869170393548, 'weight': 0.15124047126939}, {'center': 0.3527640340542821, 'radius': 1.9978314699867052, 'weight': 0.22500855673899695}, {'center': 0.48560052820467303, 'radius': 1.3298997366289782, 'weight': 0.623750971991613}]}",0.185243083,2.174443764,0.02030081,0.001379383,0.97069502,5.937920513586198,0.8313836042806377,0.98989898989899,0.0901999999999999
"{'length': 3, 'rbfs': [{'center': 0.6111165779761882, 'radius': 1.9565869170393548, 'weight': 0.15124047126939}, {'center': 0.3527640340542821, 'radius': 1.9978314699867052, 'weight': 0.22500855673899695}, {'center': 0.48560052820467303, 'radius': 1.3298997366289782, 'weight': 0.623750971991613}]}",0.367531268,3.87841539,0.01499781,0.003251608,0.953348354,0.09434763272705972,0.1739298279497305,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6111165779761882, 'radius': 1.9565869170393548, 'weight': 0.15124047126939}, {'center': 0.3527640340542821, 'radius': 1.9978314699867052, 'weight': 0.22500855673899695}, {'center': 0.48560052820467303, 'radius': 1.3298997366289782, 'weight': 0.623750971991613}]}",0.395311893,3.745014259,0.010634332,0.002105413,0.974595537,0.08125702715626644,0.3164866688171308,0.98989898989899,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6111165779761882, 'radius': 1.9565869170393548, 'weight': 0.15124047126939}, {'center': 0.3527640340542821, 'radius': 1.9978314699867052, 'weight': 0.22500855673899695}, {'center': 0.48560052820467303, 'radius': 1.3298997366289782, 'weight': 0.623750971991613}]}",0.218720428,2.366604448,0.030723293,0.002640518,0.973965092,5.0748811968884455,0.8981379648505885,0.98989898989899,0.12719999999999998
"{'length': 3, 'rbfs': [{'center': 0.6111165779761882, 'radius': 1.9565869170393548, 'weight': 0.15124047126939}, {'center': 0.3527640340542821, 'radius': 1.9978314699867052, 'weight': 0.22500855673899695}, {'center': 0.48560052820467303, 'radius': 1.3298997366289782, 'weight': 0.623750971991613}]}",0.372124109,2.224774819,0.024393224,0.004407756,0.93138692,0.13537268680852457,0.09855631741117324,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6111165779761882, 'radius': 1.9565869170393548, 'weight': 0.15124047126939}, {'center': 0.3527640340542821, 'radius': 1.9978314699867052, 'weight': 0.22500855673899695}, {'center': 0.48560052820467303, 'radius': 1.3298997366289782, 'weight': 0.623750971991613}]}",0.274826212,4.464517038,0.011347991,0.0035373,0.946362257,0.10635856408494206,0.1449610770746417,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6111165779761882, 'radius': 1.9565869170393548, 'weight': 0.15124047126939}, {'center': 0.3527640340542821, 'radius': 1.9978314699867052, 'weight': 0.22500855673899695}, {'center': 0.48560052820467303, 'radius': 1.3298997366289782, 'weight': 0.623750971991613}]}",0.235091798,3.373169572,0.023343156,0.003632734,0.980270466,0.15777086321151645,0.22362968026214844,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6111165779761882, 'radius': 1.9565869170393548, 'weight': 0.15124047126939}, {'center': 0.3527640340542821, 'radius': 1.9978314699867052, 'weight': 0.22500855673899695}, {'center': 0.48560052820467303, 'radius': 1.3298997366289782, 'weight': 0.623750971991613}]}",0.250259486,2.04960679,0.027883327,0.003135422,0.98289943,4.317895789447095,1.406192937035779,0.98989898989899,0.09750000000000003
