policy,b,q,mean,stdev,delta,max_P,utility,inertia,reliability
"{'length': 3, 'rbfs': [{'center': 0.1318832377113418, 'radius': 1.2762713332669504, 'weight': 0.16918601219525978}, {'center': 0.38807871220649837, 'radius': 1.6487995090957328, 'weight': 0.3333583737543896}, {'center': 0.7287981249858928, 'radius': 1.5154576484996534, 'weight': 0.4974556140503506}]}",0.137078405,2.032402317,0.023101743,0.002239138,0.987265478,8.090944196634723,1.978835045133093,0.98989898989899,0.029800000000000076
"{'length': 3, 'rbfs': [{'center': 0.1318832377113418, 'radius': 1.2762713332669504, 'weight': 0.16918601219525978}, {'center': 0.38807871220649837, 'radius': 1.6487995090957328, 'weight': 0.3333583737543896}, {'center': 0.7287981249858928, 'radius': 1.5154576484996534, 'weight': 0.4974556140503506}]}",0.120606895,3.279107081,0.047283014,0.001667307,0.933004963,9.507396788945286,0.33556743004643674,0.9797979797979798,0.07120000000000001
"{'length': 3, 'rbfs': [{'center': 0.1318832377113418, 'radius': 1.2762713332669504, 'weight': 0.16918601219525978}, {'center': 0.38807871220649837, 'radius': 1.6487995090957328, 'weight': 0.3333583737543896}, {'center': 0.7287981249858928, 'radius': 1.5154576484996534, 'weight': 0.4974556140503506}]}",0.441488174,4.282712431,0.029902955,0.002356401,0.956077435,0.13825495348522962,0.2927511504194764,0.9797979797979798,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.1318832377113418, 'radius': 1.2762713332669504, 'weight': 0.16918601219525978}, {'center': 0.38807871220649837, 'radius': 1.6487995090957328, 'weight': 0.3333583737543896}, {'center': 0.7287981249858928, 'radius': 1.5154576484996534, 'weight': 0.4974556140503506}]}",0.192153961,3.303471313,0.012662634,0.001903339,0.944372115,0.2041596850911919,0.18976249981899473,0.98989898989899,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.1318832377113418, 'radius': 1.2762713332669504, 'weight': 0.16918601219525978}, {'center': 0.38807871220649837, 'radius': 1.6487995090957328, 'weight': 0.3333583737543896}, {'center': 0.7287981249858928, 'radius': 1.5154576484996534, 'weight': 0.4974556140503506}]}",0.27346266,2.300749941,0.035308018,0.003473691,0.946532542,4.008209565542748,0.38145509091835106,0.9797979797979798,0.11810000000000022
"{'length': 3, 'rbfs': [{'center': 0.1318832377113418, 'radius': 1.2762713332669504, 'weight': 0.16918601219525978}, {'center': 0.38807871220649837, 'radius': 1.6487995090957328, 'weight': 0.3333583737543896}, {'center': 0.7287981249858928, 'radius': 1.5154576484996534, 'weight': 0.4974556140503506}]}",0.442207511,3.774622539,0.010554941,0.004276866,0.971660928,0.10740334864871873,0.49677185820027714,0.98989898989899,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.1318832377113418, 'radius': 1.2762713332669504, 'weight': 0.16918601219525978}, {'center': 0.38807871220649837, 'radius': 1.6487995090957328, 'weight': 0.3333583737543896}, {'center': 0.7287981249858928, 'radius': 1.5154576484996534, 'weight': 0.4974556140503506}]}",0.301653013,3.675816648,0.038389178,0.004053571,0.967774156,0.2079451268282897,0.2731945090960608,0.9797979797979798,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.1318832377113418, 'radius': 1.2762713332669504, 'weight': 0.16918601219525978}, {'center': 0.38807871220649837, 'radius': 1.6487995090957328, 'weight': 0.3333583737543896}, {'center': 0.7287981249858928, 'radius': 1.5154576484996534, 'weight': 0.4974556140503506}]}",0.294544863,4.117632055,0.019324335,0.003126413,0.937144188,0.16086459890473734,0.19679811308386086,0.98989898989899,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.1318832377113418, 'radius': 1.2762713332669504, 'weight': 0.16918601219525978}, {'center': 0.38807871220649837, 'radius': 1.6487995090957328, 'weight': 0.3333583737543896}, {'center': 0.7287981249858928, 'radius': 1.5154576484996534, 'weight': 0.4974556140503506}]}",0.185243083,2.174443764,0.02030081,0.001379383,0.97069502,5.938403666138162,0.9627993128522212,0.98989898989899,0.05990000000000015
"{'length': 3, 'rbfs': [{'center': 0.1318832377113418, 'radius': 1.2762713332669504, 'weight': 0.16918601219525978}, {'center': 0.38807871220649837, 'radius': 1.6487995090957328, 'weight': 0.3333583737543896}, {'center': 0.7287981249858928, 'radius': 1.5154576484996534, 'weight': 0.4974556140503506}]}",0.367531268,3.87841539,0.01499781,0.003251608,0.953348354,0.13020631473212527,0.29205330150314723,0.98989898989899,1.0000000000000007
