,max_P,utility,inertia,reliability
0,0.1304467517437946,0.34704250719540386,0.98989898989899,1.0000000000000007
1,0.11826758635213201,0.2982943814899736,0.98989898989899,1.0000000000000007
2,0.11688525199745246,0.2890802984704469,1.0,1.0000000000000007
3,0.09119647140284307,0.18994681853523543,0.98989898989899,1.0000000000000007
4,0.15306596746233878,0.4097152259823317,0.9797979797979798,1.0000000000000007
5,0.16461717708673063,0.41998644525623025,0.98989898989899,1.0000000000000007
6,0.1924795137928935,0.48813115319528605,0.9696969696969697,1.0000000000000007
7,0.09279735411696279,0.18899467813622947,1.0,1.0000000000000007
8,0.09337667750779623,0.2011787713764044,0.98989898989899,1.0000000000000007
9,0.10849404830211011,0.25700626437165786,1.0,1.0000000000000007
10,0.15400582886836056,0.41334039194152195,0.9696969696969697,1.0000000000000007
11,0.13148066362430522,0.3474898566199021,0.98989898989899,1.0000000000000007
12,0.11722297937693883,0.29732589426900663,0.98989898989899,1.0000000000000007
13,0.2269969015993324,0.5240435978819037,0.9797979797979798,1.0000000000000007
14,0.09404471154170303,0.19852672764839685,1.0,1.0000000000000007
15,0.20479618548728562,0.5072537004361183,0.9797979797979798,1.0000000000000007
16,0.14858043945885616,0.3987515127250371,0.9797979797979798,1.0000000000000007
17,0.10451800861551977,0.25262857009101447,0.98989898989899,1.0000000000000007
18,0.15828873481574002,0.40349205853337294,0.98989898989899,1.0000000000000007
19,0.17481912936353525,0.4590812194626636,0.9696969696969697,1.0000000000000007
20,0.09567547870289109,0.20332236655653355,1.0,1.0000000000000007
21,0.09796663312051965,0.21526226931760328,1.0,1.0000000000000007
22,0.1703976236520363,0.45040545897581674,0.9797979797979798,1.0000000000000007
23,0.20758468743259215,0.5093357046989018,0.9797979797979798,1.0000000000000007
24,0.16260031053581922,0.4308364243658229,0.9797979797979798,1.0000000000000007
25,0.1320314663580139,0.34918393693298067,0.98989898989899,1.0000000000000007
26,0.1287450502576038,0.34225100730645563,0.98989898989899,1.0000000000000007
27,0.11983645050905595,0.3023436478148304,0.98989898989899,1.0000000000000007
28,0.11022961612331737,0.2644824459631744,1.0,1.0000000000000007
29,0.1673816506525497,0.44351165148280797,0.9696969696969697,1.0000000000000007
30,0.10468290497497947,0.24162560174442324,1.0,1.0000000000000007
31,0.18552820207535412,0.47496514710563736,0.9696969696969697,1.0000000000000007
32,0.1400539450161729,0.37715967661187844,0.98989898989899,1.0000000000000007
33,0.19919875743570095,0.4995013122709467,0.9797979797979798,1.0000000000000007
34,0.23434324162251202,0.5284618274032307,0.9696969696969697,1.0000000000000007
35,0.18226753870563372,0.47399201860611634,0.9696969696969697,1.0000000000000007
36,0.1429282422691858,0.38380603541184555,0.98989898989899,1.0000000000000007
37,0.09629987448593925,0.21609621792485442,0.98989898989899,1.0000000000000007
38,0.11481371853633962,0.29016818064017913,0.98989898989899,1.0000000000000007
39,0.09122750502980594,0.18197837027352243,1.0,1.0000000000000007
40,0.134711085472225,0.358379412205695,0.98989898989899,1.0000000000000007
41,0.1320177417418001,0.3475224120519595,0.98989898989899,1.0000000000000007
42,0.14395834666350882,0.38619168235803,0.9797979797979798,1.0000000000000007
43,0.18861201775673656,0.4804457396242785,0.9696969696969697,1.0000000000000007
44,0.19429952860752545,0.4905283989645426,0.9797979797979798,1.0000000000000007
