policy,b,q,mean,stdev,delta,max_P,utility,inertia,reliability
"{'length': 3, 'rbfs': [{'center': 0.43811475700235264, 'radius': 0.7065145545644761, 'weight': 0.2074267416113088}, {'center': 0.3696689561908494, 'radius': 0.4973347041959195, 'weight': 0.33209822049050797}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.4604750378981832}]}",0.137078405,2.032402317,0.023101743,0.002239138,0.987265478,8.091521006881266,2.071101864212502,0.9696969696969697,0.01999999999999999
"{'length': 3, 'rbfs': [{'center': 0.43811475700235264, 'radius': 0.7065145545644761, 'weight': 0.2074267416113088}, {'center': 0.3696689561908494, 'radius': 0.4973347041959195, 'weight': 0.33209822049050797}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.4604750378981832}]}",0.120606895,3.279107081,0.047283014,0.001667307,0.933004963,9.507385309015856,0.3871443031702347,0.9696969696969697,0.07
"{'length': 3, 'rbfs': [{'center': 0.43811475700235264, 'radius': 0.7065145545644761, 'weight': 0.2074267416113088}, {'center': 0.3696689561908494, 'radius': 0.4973347041959195, 'weight': 0.33209822049050797}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.4604750378981832}]}",0.441488174,4.282712431,0.029902955,0.002356401,0.956077435,0.1575565150672474,0.3793882628092367,0.9797979797979798,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.43811475700235264, 'radius': 0.7065145545644761, 'weight': 0.2074267416113088}, {'center': 0.3696689561908494, 'radius': 0.4973347041959195, 'weight': 0.33209822049050797}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.4604750378981832}]}",0.192153961,3.303471313,0.012662634,0.001903339,0.944372115,0.20103214750367965,0.20592324641385298,0.9696969696969697,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.43811475700235264, 'radius': 0.7065145545644761, 'weight': 0.2074267416113088}, {'center': 0.3696689561908494, 'radius': 0.4973347041959195, 'weight': 0.33209822049050797}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.4604750378981832}]}",0.27346266,2.300749941,0.035308018,0.003473691,0.946532542,4.008514136419523,0.44588829364153554,0.9696969696969697,0.11390000000000015
"{'length': 3, 'rbfs': [{'center': 0.43811475700235264, 'radius': 0.7065145545644761, 'weight': 0.2074267416113088}, {'center': 0.3696689561908494, 'radius': 0.4973347041959195, 'weight': 0.33209822049050797}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.4604750378981832}]}",0.442207511,3.774622539,0.010554941,0.004276866,0.971660928,0.1399999499661607,0.684704411103905,0.9696969696969697,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.43811475700235264, 'radius': 0.7065145545644761, 'weight': 0.2074267416113088}, {'center': 0.3696689561908494, 'radius': 0.4973347041959195, 'weight': 0.33209822049050797}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.4604750378981832}]}",0.301653013,3.675816648,0.038389178,0.004053571,0.967774156,0.20428521432115698,0.2860775382744061,0.9696969696969697,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.43811475700235264, 'radius': 0.7065145545644761, 'weight': 0.2074267416113088}, {'center': 0.3696689561908494, 'radius': 0.4973347041959195, 'weight': 0.33209822049050797}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.4604750378981832}]}",0.294544863,4.117632055,0.019324335,0.003126413,0.937144188,0.17469374682371958,0.23877181354376675,0.9696969696969697,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.43811475700235264, 'radius': 0.7065145545644761, 'weight': 0.2074267416113088}, {'center': 0.3696689561908494, 'radius': 0.4973347041959195, 'weight': 0.33209822049050797}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.4604750378981832}]}",0.185243083,2.174443764,0.02030081,0.001379383,0.97069502,5.938263858168117,1.043095852777784,0.9696969696969697,0.03999999999999998
"{'length': 3, 'rbfs': [{'center': 0.43811475700235264, 'radius': 0.7065145545644761, 'weight': 0.2074267416113088}, {'center': 0.3696689561908494, 'radius': 0.4973347041959195, 'weight': 0.33209822049050797}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.4604750378981832}]}",0.367531268,3.87841539,0.01499781,0.003251608,0.953348354,0.15465091080856222,0.3767996502046696,0.9797979797979798,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.43811475700235264, 'radius': 0.7065145545644761, 'weight': 0.2074267416113088}, {'center': 0.3696689561908494, 'radius': 0.4973347041959195, 'weight': 0.33209822049050797}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.4604750378981832}]}",0.395311893,3.745014259,0.010634332,0.002105413,0.974595537,0.1455492398502188,0.688119577834217,0.9696969696969697,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.43811475700235264, 'radius': 0.7065145545644761, 'weight': 0.2074267416113088}, {'center': 0.3696689561908494, 'radius': 0.4973347041959195, 'weight': 0.33209822049050797}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.4604750378981832}]}",0.218720428,2.366604448,0.030723293,0.002640518,0.973965092,5.074434029568687,1.1176752020894574,0.9696969696969697,0.08089999999999994
"{'length': 3, 'rbfs': [{'center': 0.43811475700235264, 'radius': 0.7065145545644761, 'weight': 0.2074267416113088}, {'center': 0.3696689561908494, 'radius': 0.4973347041959195, 'weight': 0.33209822049050797}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.4604750378981832}]}",0.372124109,2.224774819,0.024393224,0.004407756,0.93138692,0.19679635128283515,0.18391046015961193,0.9696969696969697,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.43811475700235264, 'radius': 0.7065145545644761, 'weight': 0.2074267416113088}, {'center': 0.3696689561908494, 'radius': 0.4973347041959195, 'weight': 0.33209822049050797}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.4604750378981832}]}",0.274826212,4.464517038,0.011347991,0.0035373,0.946362257,0.1677547554334291,0.2966149165522071,0.9696969696969697,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.43811475700235264, 'radius': 0.7065145545644761, 'weight': 0.2074267416113088}, {'center': 0.3696689561908494, 'radius': 0.4973347041959195, 'weight': 0.33209822049050797}, {'center': 0.21707899597039304, 'radius': 1.5006742859657083, 'weight': 0.4604750378981832}]}",0.235091798,3.373169572,0.023343156,0.003632734,0.980270466,0.20484141329217376,0.4049247787199028,0.9696969696969697,1.0000000000000007
