policy,b,q,mean,stdev,delta,max_P,utility,inertia,reliability
"{'length': 3, 'rbfs': [{'center': 0.14691892949142843, 'radius': 0.6734211832497361, 'weight': 0.24460654364781287}, {'center': 0.3819805503964089, 'radius': 0.41178476839647693, 'weight': 0.24166589080527281}, {'center': 0.6256817331178361, 'radius': 1.5257335515949224, 'weight': 0.5137275655469142}]}",0.137078405,2.032402317,0.023101743,0.002239138,0.987265478,8.090831487699738,2.121327845781332,0.9696969696969697,0.01999999999999999
"{'length': 3, 'rbfs': [{'center': 0.14691892949142843, 'radius': 0.6734211832497361, 'weight': 0.24460654364781287}, {'center': 0.3819805503964089, 'radius': 0.41178476839647693, 'weight': 0.24166589080527281}, {'center': 0.6256817331178361, 'radius': 1.5257335515949224, 'weight': 0.5137275655469142}]}",0.120606895,3.279107081,0.047283014,0.001667307,0.933004963,9.507448584986921,0.43182358216017475,0.9696969696969697,0.06000000000000015
"{'length': 3, 'rbfs': [{'center': 0.14691892949142843, 'radius': 0.6734211832497361, 'weight': 0.24460654364781287}, {'center': 0.3819805503964089, 'radius': 0.41178476839647693, 'weight': 0.24166589080527281}, {'center': 0.6256817331178361, 'radius': 1.5257335515949224, 'weight': 0.5137275655469142}]}",0.441488174,4.282712431,0.029902955,0.002356401,0.956077435,0.17555023576700934,0.43982489047888124,0.9696969696969697,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.14691892949142843, 'radius': 0.6734211832497361, 'weight': 0.24460654364781287}, {'center': 0.3819805503964089, 'radius': 0.41178476839647693, 'weight': 0.24166589080527281}, {'center': 0.6256817331178361, 'radius': 1.5257335515949224, 'weight': 0.5137275655469142}]}",0.192153961,3.303471313,0.012662634,0.001903339,0.944372115,0.2247649693004471,0.232450529807502,0.9797979797979798,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.14691892949142843, 'radius': 0.6734211832497361, 'weight': 0.24460654364781287}, {'center': 0.3819805503964089, 'radius': 0.41178476839647693, 'weight': 0.24166589080527281}, {'center': 0.6256817331178361, 'radius': 1.5257335515949224, 'weight': 0.5137275655469142}]}",0.27346266,2.300749941,0.035308018,0.003473691,0.946532542,4.008854551141665,0.5096092305002431,0.9696969696969697,0.09599999999999999
"{'length': 3, 'rbfs': [{'center': 0.14691892949142843, 'radius': 0.6734211832497361, 'weight': 0.24460654364781287}, {'center': 0.3819805503964089, 'radius': 0.41178476839647693, 'weight': 0.24166589080527281}, {'center': 0.6256817331178361, 'radius': 1.5257335515949224, 'weight': 0.5137275655469142}]}",0.442207511,3.774622539,0.010554941,0.004276866,0.971660928,0.1621923952113067,0.7761454915028132,0.9696969696969697,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.14691892949142843, 'radius': 0.6734211832497361, 'weight': 0.24460654364781287}, {'center': 0.3819805503964089, 'radius': 0.41178476839647693, 'weight': 0.24166589080527281}, {'center': 0.6256817331178361, 'radius': 1.5257335515949224, 'weight': 0.5137275655469142}]}",0.301653013,3.675816648,0.038389178,0.004053571,0.967774156,0.22204253663361448,0.3400742600683104,0.9696969696969697,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.14691892949142843, 'radius': 0.6734211832497361, 'weight': 0.24460654364781287}, {'center': 0.3819805503964089, 'radius': 0.41178476839647693, 'weight': 0.24166589080527281}, {'center': 0.6256817331178361, 'radius': 1.5257335515949224, 'weight': 0.5137275655469142}]}",0.294544863,4.117632055,0.019324335,0.003126413,0.937144188,0.19204836583894216,0.2709459569904378,0.9797979797979798,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.14691892949142843, 'radius': 0.6734211832497361, 'weight': 0.24460654364781287}, {'center': 0.3819805503964089, 'radius': 0.41178476839647693, 'weight': 0.24166589080527281}, {'center': 0.6256817331178361, 'radius': 1.5257335515949224, 'weight': 0.5137275655469142}]}",0.185243083,2.174443764,0.02030081,0.001379383,0.97069502,5.9382143849041835,1.1014921104991877,0.9797979797979798,0.030200000000000074
"{'length': 3, 'rbfs': [{'center': 0.14691892949142843, 'radius': 0.6734211832497361, 'weight': 0.24460654364781287}, {'center': 0.3819805503964089, 'radius': 0.41178476839647693, 'weight': 0.24166589080527281}, {'center': 0.6256817331178361, 'radius': 1.5257335515949224, 'weight': 0.5137275655469142}]}",0.367531268,3.87841539,0.01499781,0.003251608,0.953348354,0.1725366277200095,0.4324974723013662,0.9797979797979798,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.14691892949142843, 'radius': 0.6734211832497361, 'weight': 0.24460654364781287}, {'center': 0.3819805503964089, 'radius': 0.41178476839647693, 'weight': 0.24166589080527281}, {'center': 0.6256817331178361, 'radius': 1.5257335515949224, 'weight': 0.5137275655469142}]}",0.395311893,3.745014259,0.010634332,0.002105413,0.974595537,0.16653269717137895,0.7863677065121354,0.9797979797979798,1.0000000000000007
