policy,b,q,mean,stdev,delta,max_P,utility,inertia,reliability
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.1370784048581735,2.0324023174392627,0.0231017432444765,0.0022391376447173,0.9872654776105082,8.09083559706297,1.9181710430480121,0.98989898989899,0.03979999999999998
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.1206068952617858,3.2791070805666296,0.0472830137715462,0.001667307272905,0.9330049626617296,9.507367703533765,0.3023340786153517,0.9797979797979798,0.0899999999999999
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.4414881736956257,4.282712430569775,0.02990295522196,0.0023564006158166,0.956077435058705,0.10419048856924372,0.155914046237374,0.98989898989899,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.1921539614042056,3.303471312629873,0.0126626343082307,0.0019033393719635,0.9443721151248448,0.1320021297743815,0.10744463005265072,1.0,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.2734626596088857,2.300749940890457,0.0353080184308727,0.0034736911517796,0.9465325423155532,4.008509443038781,0.30664971127645013,0.9797979797979798,0.16929999999999992
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.4422075113377081,3.774622539159272,0.0105549414484709,0.0042768661381653,0.9716609280262112,0.07429117227547077,0.2990461287751604,0.98989898989899,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.3016530125750196,3.67581664787382,0.0383891782536468,0.0040535707401182,0.9677741560660136,0.1659794057764965,0.13825870759527847,0.98989898989899,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.2945448629231713,4.1176320552367285,0.0193243345634652,0.0031264132105445,0.9371441877762446,0.11468543542916024,0.10793575919491007,1.0,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.1852430830953149,2.1744437644808445,0.0203008096517087,0.0013793828275979,0.9706950196513534,5.937934156088782,0.8525136573261105,0.98989898989899,0.09339999999999996
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.3675312677701485,3.878415389858131,0.0149978103930586,0.0032516076860642,0.9533483537238931,0.09157313722459008,0.17073382632289047,1.0,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.3953118931649423,3.745014258530859,0.0106343321292352,0.0021054127423987,0.9745955371592488,0.07944691978447226,0.3085767824231058,0.98989898989899,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.2187204279226752,2.3666044480257136,0.030723292888105,0.002640517924775,0.9739650915404094,5.074080263055273,0.9266122416004094,0.9797979797979798,0.12969999999999984
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.3721241085144637,2.2247748194568926,0.0243932240434594,0.0044077558470322,0.931386920293145,0.1261204735327984,0.09473668056845982,1.0,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.2748262120822238,4.464517037967353,0.011347990502257,0.0035373002424965,0.946362256690085,0.10175210008749823,0.13864494589242612,1.0,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.2350917982527734,3.373169572396969,0.0233431564272311,0.0036327343549266,0.9802704656288022,0.14969552736776748,0.1995811505792141,1.0,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.250259485906428,2.0496067895411545,0.0278833273730154,0.0031354217410696,0.9828994303074118,4.31857056571259,1.4277300399944026,0.98989898989899,0.09910000000000005
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.2558668728812819,3.969548359006725,0.0259673773764269,0.0042823787939006,0.9653726573715472,0.14474991566747544,0.13670544868275436,1.0,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.1031599561536794,4.473022305285281,0.0299522752797408,0.0030493880178404,0.987800320839896,10.94870436697415,1.42963096709391,0.9797979797979798,0.25429999999999997
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.3320033445954283,2.413803924189017,0.0124695265060238,0.0034318483019908,0.936792280677724,0.09994385709027459,0.12305213028933162,1.0,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.1877021742567592,3.32978422839669,0.0335733871971705,0.0045088781381336,0.9408084927144076,6.02604345524236,0.14796477864408206,0.98989898989899,0.4136999999999999
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.1677385850140173,2.176334771345452,0.0108439981220224,0.0013553177032937,0.9384635708597926,6.523692793254327,0.24813803532617398,0.98989898989899,0.12190000000000022
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.4381185188268712,4.144669916400128,0.0442762651941525,0.0044545998302214,0.952778624181896,0.12968333055229556,0.1157295902435639,0.98989898989899,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.1314040568325542,2.8492949106330903,0.0194658832077978,0.0046693548616315,0.9518705931706484,8.50237789949338,0.364753476677724,0.98989898989899,0.17149999999999996
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.4128338386591347,2.6914279442466578,0.0422758194357049,0.0038646597720521,0.932963522658343,0.1407245460795136,0.08086800380862379,0.98989898989899,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.4140182010804263,2.4044471029493697,0.0331610874984415,0.0027161557167882,0.9638005454621532,0.12685742282294138,0.14800829009054908,0.98989898989899,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.3554548672338581,3.743856717479092,0.0353674068787648,0.0037922651646659,0.9640666881193812,0.13332994038281745,0.14191815640625113,0.98989898989899,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.4317601446998372,3.0907784511543754,0.0465927507326972,0.0017764371783427,0.96026690346232,0.1380703701499879,0.1226759229334961,0.98989898989899,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.3028743311483178,2.046942226976294,0.0322973502249273,0.0028108189830266,0.9559165996945748,3.5037310992330615,0.4525589052983292,0.9797979797979798,0.13889999999999994
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.3812634937935784,3.972678896219809,0.0242793351677448,0.0044812270724036,0.9503196038738908,0.1060211093722122,0.14220702418669542,1.0,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.2834473218611879,2.162180600638071,0.0456889427428333,0.0031219690348317,0.9671942327086502,3.8622903270831452,0.7864457983322067,0.9797979797979798,0.09750000000000003
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.302026439773121,3.689889636290298,0.0251834187020579,0.0019387007309342,0.981532527624628,0.12629527958478642,0.23999792956006866,1.0,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.101142907431396,3.3837150509391734,0.0219226458301378,0.0045445593788732,0.9529014410241232,11.088119311486782,0.3459960695707369,0.98989898989899,0.17629999999999996
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.2709816142381926,3.1307776062206525,0.0393926759763917,0.003388029836844,0.945014400428026,0.21128123569395676,0.08989288161862505,0.98989898989899,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.1806828242745493,3.0731027598065985,0.0213229266863025,0.0048675967687454,0.938908416179744,0.40673953463220053,0.08876948583842917,1.0,0.9952000000000008
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.3629445861595641,2.6831096607968306,0.0379994826452645,0.0031378299326616,0.9688087093975576,0.14995522045553558,0.14470922863137986,0.98989898989899,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.3394485564097901,2.489567335978911,0.028609842794709,0.0039963830893912,0.9823941046507736,0.13793656694432088,0.2220889095884047,0.98989898989899,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.371523356547169,2.1894013226896494,0.0457497436237948,0.0023656109551965,0.9396025307641018,2.8349125889280753,0.1708309087456009,0.9797979797979798,0.2841000000000001
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.1880664904250632,2.1805996367443754,0.0418644817559676,0.0036295967978848,0.9620280616102082,5.966294348730989,0.733321730949574,0.9797979797979798,0.051900000000000064
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.3067907526789974,4.26155227449731,0.0295688336256359,0.0018682176354067,0.9747352989224792,0.13384983290473598,0.18049179418231587,1.0,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.3330586531364304, 'radius': 1.0001986063846344, 'weight': 0.7036470221636192}, {'center': 0.4397999538981105, 'radius': 1.1573517237662563, 'weight': 0.296352977836381}]}",0.2890075643894972,3.576861773932209,0.0347435906809252,0.0041352471288827,0.956341920972484,0.16107093214349247,0.10994849804101241,0.98989898989899,1.0000000000000007
