policy,b,q,mean,stdev,delta,max_P,utility,inertia,reliability
"{'length': 3, 'rbfs': [{'center': 0.16025130970338491, 'radius': 1.238742995537513, 'weight': 0.3082707079494178}, {'center': 0.2824134699612366, 'radius': 0.20844395184385267, 'weight': 0.3442531357057388}, {'center': -0.013818335585410693, 'radius': 1.521125323756123, 'weight': 0.34747615634484347}]}",0.137078405,2.032402317,0.023101743,0.002239138,0.987265478,8.091260687618785,2.162485301234045,0.9797979797979798,0.01999999999999999
"{'length': 3, 'rbfs': [{'center': 0.16025130970338491, 'radius': 1.238742995537513, 'weight': 0.3082707079494178}, {'center': 0.2824134699612366, 'radius': 0.20844395184385267, 'weight': 0.3442531357057388}, {'center': -0.013818335585410693, 'radius': 1.521125323756123, 'weight': 0.34747615634484347}]}",0.120606895,3.279107081,0.047283014,0.001667307,0.933004963,9.50770048982046,0.5007487193428459,0.9797979797979798,0.05350000000000008
"{'length': 3, 'rbfs': [{'center': 0.16025130970338491, 'radius': 1.238742995537513, 'weight': 0.3082707079494178}, {'center': 0.2824134699612366, 'radius': 0.20844395184385267, 'weight': 0.3442531357057388}, {'center': -0.013818335585410693, 'radius': 1.521125323756123, 'weight': 0.34747615634484347}]}",0.441488174,4.282712431,0.029902955,0.002356401,0.956077435,0.20209932999429517,0.4595788157920524,0.9696969696969697,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.16025130970338491, 'radius': 1.238742995537513, 'weight': 0.3082707079494178}, {'center': 0.2824134699612366, 'radius': 0.20844395184385267, 'weight': 0.3442531357057388}, {'center': -0.013818335585410693, 'radius': 1.521125323756123, 'weight': 0.34747615634484347}]}",0.192153961,3.303471313,0.012662634,0.001903339,0.944372115,0.20401744161757762,0.21313272493041907,0.9797979797979798,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.16025130970338491, 'radius': 1.238742995537513, 'weight': 0.3082707079494178}, {'center': 0.2824134699612366, 'radius': 0.20844395184385267, 'weight': 0.3442531357057388}, {'center': -0.013818335585410693, 'radius': 1.521125323756123, 'weight': 0.34747615634484347}]}",0.27346266,2.300749941,0.035308018,0.003473691,0.946532542,4.00873543849528,0.568807200565993,0.9797979797979798,0.09059999999999993
"{'length': 3, 'rbfs': [{'center': 0.16025130970338491, 'radius': 1.238742995537513, 'weight': 0.3082707079494178}, {'center': 0.2824134699612366, 'radius': 0.20844395184385267, 'weight': 0.3442531357057388}, {'center': -0.013818335585410693, 'radius': 1.521125323756123, 'weight': 0.34747615634484347}]}",0.442207511,3.774622539,0.010554941,0.004276866,0.971660928,0.17282671397138255,0.8523695908549367,0.6767676767676768,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.16025130970338491, 'radius': 1.238742995537513, 'weight': 0.3082707079494178}, {'center': 0.2824134699612366, 'radius': 0.20844395184385267, 'weight': 0.3442531357057388}, {'center': -0.013818335585410693, 'radius': 1.521125323756123, 'weight': 0.34747615634484347}]}",0.301653013,3.675816648,0.038389178,0.004053571,0.967774156,0.23640427860617774,0.2986209269860278,0.98989898989899,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.16025130970338491, 'radius': 1.238742995537513, 'weight': 0.3082707079494178}, {'center': 0.2824134699612366, 'radius': 0.20844395184385267, 'weight': 0.3442531357057388}, {'center': -0.013818335585410693, 'radius': 1.521125323756123, 'weight': 0.34747615634484347}]}",0.294544863,4.117632055,0.019324335,0.003126413,0.937144188,0.2047272717693561,0.26184698452011346,0.9797979797979798,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.16025130970338491, 'radius': 1.238742995537513, 'weight': 0.3082707079494178}, {'center': 0.2824134699612366, 'radius': 0.20844395184385267, 'weight': 0.3442531357057388}, {'center': -0.013818335585410693, 'radius': 1.521125323756123, 'weight': 0.34747615634484347}]}",0.185243083,2.174443764,0.02030081,0.001379383,0.97069502,5.938293663554214,1.1408904726415716,0.9797979797979798,0.030000000000000075
"{'length': 3, 'rbfs': [{'center': 0.16025130970338491, 'radius': 1.238742995537513, 'weight': 0.3082707079494178}, {'center': 0.2824134699612366, 'radius': 0.20844395184385267, 'weight': 0.3442531357057388}, {'center': -0.013818335585410693, 'radius': 1.521125323756123, 'weight': 0.34747615634484347}]}",0.367531268,3.87841539,0.01499781,0.003251608,0.953348354,0.18807641283056806,0.4480384536653393,0.9696969696969697,1.0000000000000007
