policy,b,q,mean,stdev,delta,max_P,utility,inertia,reliability
"{'length': 2, 'rbfs': [{'center': 0.33732764914358315, 'radius': 0.49200975145597653, 'weight': 0.6064546138049826}, {'center': 0.3874008063459853, 'radius': 0.49536931328562733, 'weight': 0.3935453861950175}]}",0.1370784048581735,2.0324023174392627,0.0231017432444765,0.0022391376447173,0.9872654776105082,8.090879846937439,2.123519623415848,0.9797979797979798,0.01999999999999999
"{'length': 2, 'rbfs': [{'center': 0.33732764914358315, 'radius': 0.49200975145597653, 'weight': 0.6064546138049826}, {'center': 0.3874008063459853, 'radius': 0.49536931328562733, 'weight': 0.3935453861950175}]}",0.1206068952617858,3.2791070805666296,0.0472830137715462,0.001667307272905,0.9330049626617296,9.50725020249159,0.4324075629605028,0.9696969696969697,0.06000000000000015
"{'length': 2, 'rbfs': [{'center': 0.33732764914358315, 'radius': 0.49200975145597653, 'weight': 0.6064546138049826}, {'center': 0.3874008063459853, 'radius': 0.49536931328562733, 'weight': 0.3935453861950175}]}",0.4414881736956257,4.282712430569775,0.02990295522196,0.0023564006158166,0.956077435058705,0.20148201185351422,0.47524280950671954,0.9797979797979798,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.33732764914358315, 'radius': 0.49200975145597653, 'weight': 0.6064546138049826}, {'center': 0.3874008063459853, 'radius': 0.49536931328562733, 'weight': 0.3935453861950175}]}",0.1921539614042056,3.303471312629873,0.0126626343082307,0.0019033393719635,0.9443721151248448,0.22143257864467233,0.23195750772284449,0.9797979797979798,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.33732764914358315, 'radius': 0.49200975145597653, 'weight': 0.6064546138049826}, {'center': 0.3874008063459853, 'radius': 0.49536931328562733, 'weight': 0.3935453861950175}]}",0.2734626596088857,2.300749940890457,0.0353080184308727,0.0034736911517796,0.9465325423155532,4.008264925747727,0.4973314731186089,0.9797979797979798,0.09309999999999995
"{'length': 2, 'rbfs': [{'center': 0.33732764914358315, 'radius': 0.49200975145597653, 'weight': 0.6064546138049826}, {'center': 0.3874008063459853, 'radius': 0.49536931328562733, 'weight': 0.3935453861950175}]}",0.4422075113377081,3.774622539159272,0.0105549414484709,0.0042768661381653,0.9716609280262112,0.17188814614168252,0.8435390153467236,0.9797979797979798,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.33732764914358315, 'radius': 0.49200975145597653, 'weight': 0.6064546138049826}, {'center': 0.3874008063459853, 'radius': 0.49536931328562733, 'weight': 0.3935453861950175}]}",0.3016530125750196,3.67581664787382,0.0383891782536468,0.0040535707401182,0.9677741560660136,0.22642879953080866,0.32874389922496355,0.9797979797979798,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.33732764914358315, 'radius': 0.49200975145597653, 'weight': 0.6064546138049826}, {'center': 0.3874008063459853, 'radius': 0.49536931328562733, 'weight': 0.3935453861950175}]}",0.2945448629231713,4.1176320552367285,0.0193243345634652,0.0031264132105445,0.9371441877762446,0.2042773648808295,0.2807314231303347,0.9797979797979798,1.0000000000000007
"{'length': 2, 'rbfs': [{'center': 0.33732764914358315, 'radius': 0.49200975145597653, 'weight': 0.6064546138049826}, {'center': 0.3874008063459853, 'radius': 0.49536931328562733, 'weight': 0.3935453861950175}]}",0.1852430830953149,2.1744437644808445,0.0203008096517087,0.0013793828275979,0.9706950196513534,5.93821555223719,1.105391775720228,0.9797979797979798,0.030000000000000075
"{'length': 2, 'rbfs': [{'center': 0.33732764914358315, 'radius': 0.49200975145597653, 'weight': 0.6064546138049826}, {'center': 0.3874008063459853, 'radius': 0.49536931328562733, 'weight': 0.3935453861950175}]}",0.3675312677701485,3.878415389858131,0.0149978103930586,0.0032516076860642,0.9533483537238931,0.1876000751909578,0.4631373016594195,0.9797979797979798,1.0000000000000007
