policy,b,q,mean,stdev,delta,max_P,utility,inertia,reliability
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.137078405,2.032402317,0.023101743,0.002239138,0.987265478,8.09136186425159,1.9015873106449415,0.98989898989899,0.030800000000000077
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.120606895,3.279107081,0.047283014,0.001667307,0.933004963,9.507726296355514,0.29753406994074366,0.98989898989899,0.0863999999999999
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.441488174,4.282712431,0.029902955,0.002356401,0.956077435,0.11626333147640915,0.2015325300552362,0.98989898989899,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.192153961,3.303471313,0.012662634,0.001903339,0.944372115,0.15837577827532878,0.13689140163148536,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.27346266,2.300749941,0.035308018,0.003473691,0.946532542,4.008539152670203,0.30095215273176623,0.98989898989899,0.15560000000000002
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.442207511,3.774622539,0.010554941,0.004276866,0.971660928,0.08413779586020215,0.35788111811361506,0.98989898989899,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.301653013,3.675816648,0.038389178,0.004053571,0.967774156,0.17829503769295962,0.1797879273380388,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.294544863,4.117632055,0.019324335,0.003126413,0.937144188,0.13132096047243377,0.13785106366622454,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.185243083,2.174443764,0.02030081,0.001379383,0.97069502,5.938300470629677,0.8623996088986523,0.98989898989899,0.08009999999999995
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.367531268,3.87841539,0.01499781,0.003251608,0.953348354,0.10435944781268508,0.20637074933082858,0.98989898989899,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.395311893,3.745014259,0.010634332,0.002105413,0.974595537,0.09081300774784364,0.37340578139197805,0.98989898989899,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.218720428,2.366604448,0.030723293,0.002640518,0.973965092,5.0742149491019015,0.9270124982315985,0.98989898989899,0.11790000000000024
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.372124109,2.224774819,0.024393224,0.004407756,0.93138692,0.14985991214467678,0.11811627905781491,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.274826212,4.464517038,0.011347991,0.0035373,0.946362257,0.11799861769498685,0.17437068822064475,0.98989898989899,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.235091798,3.373169572,0.023343156,0.003632734,0.980270466,0.17063484049398225,0.2709535021474036,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.250259486,2.04960679,0.027883327,0.003135422,0.98289943,4.3179242907421145,1.4485555940114065,0.98989898989899,0.0876999999999999
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.255866873,3.969548359,0.025967377,0.004282379,0.965372657,0.16445884817081155,0.18758200643343614,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.103159956,4.473022305,0.029952275,0.003049388,0.987800321,10.947327756540238,1.4566317898352834,0.98989898989899,0.24550000000000025
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.332003345,2.413803924,0.012469527,0.003431848,0.936792281,0.11862716697269877,0.14963884687206064,0.98989898989899,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.187702174,3.329784228,0.033573387,0.004508878,0.940808493,6.028133645237014,0.13548069361051854,0.98989898989899,0.39140000000000014
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.167738585,2.176334771,0.010843998,0.001355318,0.938463571,6.523894118096029,0.2762763149640834,0.98989898989899,0.09720000000000002
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.438118519,4.144669916,0.044276265,0.0044546,0.952778624,0.1430153139559968,0.161522578584106,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.131404057,2.849294911,0.019465883,0.004669355,0.951870593,8.502847271477318,0.33920153391878544,0.98989898989899,0.15099999999999994
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.412833839,2.691427944,0.042275819,0.00386466,0.932963523,0.1576379633831401,0.11081140979668672,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.414018201,2.404447103,0.033161087,0.002716156,0.963800545,0.1449680849428392,0.20039963995282872,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.355454867,3.743856717,0.035367407,0.003792265,0.964066688,0.14946867761374388,0.19670471913055332,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.431760145,3.090778451,0.046592751,0.001776437,0.960266903,0.15258058548270034,0.17575128041202562,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.302874331,2.046942227,0.03229735,0.002810819,0.9559166,3.5035870256450963,0.4537808295059754,0.98989898989899,0.12510000000000004
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.381263494,3.972678896,0.024279335,0.004481227,0.950319604,0.11909954184510554,0.1792712322175847,0.98989898989899,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.283447322,2.162180601,0.045688943,0.003121969,0.967194233,3.8637234464872403,0.7749673705436984,0.98989898989899,0.09039999999999991
"{'length': 3, 'rbfs': [{'center': 0.15723643497852918, 'radius': 1.918743084003974, 'weight': 0.1147732195247495}, {'center': 0.3892035874190201, 'radius': 1.8592522022015792, 'weight': 0.24861796357923335}, {'center': 0.5594918850600767, 'radius': 1.403125617657329, 'weight': 0.6366088168960171}]}",0.30202644,3.689889636,0.025183419,0.001938701,0.981532528,0.14359162442733714,0.3361626303547187,1.0,1.0000000000000007
