policy,b,q,mean,stdev,delta,max_P,utility,inertia,reliability
"{'length': 3, 'rbfs': [{'center': 0.1667388163535084, 'radius': 1.3785446829208816, 'weight': 0.3455895926517452}, {'center': 0.38807871220649837, 'radius': 0.3996560211626984, 'weight': 0.28660114341098164}, {'center': 0.5895768110742343, 'radius': 1.5248839653877795, 'weight': 0.36780926393727303}]}",0.137078405,2.032402317,0.023101743,0.002239138,0.987265478,8.090860899485161,2.108040331803549,0.9797979797979798,0.01999999999999999
"{'length': 3, 'rbfs': [{'center': 0.1667388163535084, 'radius': 1.3785446829208816, 'weight': 0.3455895926517452}, {'center': 0.38807871220649837, 'radius': 0.3996560211626984, 'weight': 0.28660114341098164}, {'center': 0.5895768110742343, 'radius': 1.5248839653877795, 'weight': 0.36780926393727303}]}",0.120606895,3.279107081,0.047283014,0.001667307,0.933004963,9.506979525452106,0.41604409162869876,0.9696969696969697,0.06000000000000015
"{'length': 3, 'rbfs': [{'center': 0.1667388163535084, 'radius': 1.3785446829208816, 'weight': 0.3455895926517452}, {'center': 0.38807871220649837, 'radius': 0.3996560211626984, 'weight': 0.28660114341098164}, {'center': 0.5895768110742343, 'radius': 1.5248839653877795, 'weight': 0.36780926393727303}]}",0.441488174,4.282712431,0.029902955,0.002356401,0.956077435,0.18978563164296616,0.46904930038479603,0.9797979797979798,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.1667388163535084, 'radius': 1.3785446829208816, 'weight': 0.3455895926517452}, {'center': 0.38807871220649837, 'radius': 0.3996560211626984, 'weight': 0.28660114341098164}, {'center': 0.5895768110742343, 'radius': 1.5248839653877795, 'weight': 0.36780926393727303}]}",0.192153961,3.303471313,0.012662634,0.001903339,0.944372115,0.22784898018490501,0.23503554734497256,0.9797979797979798,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.1667388163535084, 'radius': 1.3785446829208816, 'weight': 0.3455895926517452}, {'center': 0.38807871220649837, 'radius': 0.3996560211626984, 'weight': 0.28660114341098164}, {'center': 0.5895768110742343, 'radius': 1.5248839653877795, 'weight': 0.36780926393727303}]}",0.27346266,2.300749941,0.035308018,0.003473691,0.946532542,4.009470705861799,0.49156549628197727,0.9797979797979798,0.09359999999999997
"{'length': 3, 'rbfs': [{'center': 0.1667388163535084, 'radius': 1.3785446829208816, 'weight': 0.3455895926517452}, {'center': 0.38807871220649837, 'radius': 0.3996560211626984, 'weight': 0.28660114341098164}, {'center': 0.5895768110742343, 'radius': 1.5248839653877795, 'weight': 0.36780926393727303}]}",0.442207511,3.774622539,0.010554941,0.004276866,0.971660928,0.17267792715819416,0.8267604220093567,0.9797979797979798,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.1667388163535084, 'radius': 1.3785446829208816, 'weight': 0.3455895926517452}, {'center': 0.38807871220649837, 'radius': 0.3996560211626984, 'weight': 0.28660114341098164}, {'center': 0.5895768110742343, 'radius': 1.5248839653877795, 'weight': 0.36780926393727303}]}",0.301653013,3.675816648,0.038389178,0.004053571,0.967774156,0.22462914301479073,0.3532777425185602,0.9696969696969697,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.1667388163535084, 'radius': 1.3785446829208816, 'weight': 0.3455895926517452}, {'center': 0.38807871220649837, 'radius': 0.3996560211626984, 'weight': 0.28660114341098164}, {'center': 0.5895768110742343, 'radius': 1.5248839653877795, 'weight': 0.36780926393727303}]}",0.294544863,4.117632055,0.019324335,0.003126413,0.937144188,0.20145837953267728,0.28377711901764346,0.9797979797979798,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.1667388163535084, 'radius': 1.3785446829208816, 'weight': 0.3455895926517452}, {'center': 0.38807871220649837, 'radius': 0.3996560211626984, 'weight': 0.28660114341098164}, {'center': 0.5895768110742343, 'radius': 1.5248839653877795, 'weight': 0.36780926393727303}]}",0.185243083,2.174443764,0.02030081,0.001379383,0.97069502,5.9380675404694045,1.0887743725633379,0.9797979797979798,0.030000000000000075
"{'length': 3, 'rbfs': [{'center': 0.1667388163535084, 'radius': 1.3785446829208816, 'weight': 0.3455895926517452}, {'center': 0.38807871220649837, 'radius': 0.3996560211626984, 'weight': 0.28660114341098164}, {'center': 0.5895768110742343, 'radius': 1.5248839653877795, 'weight': 0.36780926393727303}]}",0.367531268,3.87841539,0.01499781,0.003251608,0.953348354,0.18790021197043721,0.4533012085099383,0.9797979797979798,1.0000000000000007
