policy,b,q,mean,stdev,delta,max_P,utility,inertia,reliability
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.137078405,2.032402317,0.023101743,0.002239138,0.987265478,8.090651788804617,1.8704059130931348,0.98989898989899,0.05370000000000006
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.120606895,3.279107081,0.047283014,0.001667307,0.933004963,9.506987924040125,0.3069292114438007,0.98989898989899,0.09239999999999994
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.441488174,4.282712431,0.029902955,0.002356401,0.956077435,0.0910572032336052,0.09069991151041366,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.192153961,3.303471313,0.012662634,0.001903339,0.944372115,0.12351296037144446,0.07267838276333567,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.27346266,2.300749941,0.035308018,0.003473691,0.946532542,4.008232760192092,0.29948064700184984,0.98989898989899,0.17849999999999996
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.442207511,3.774622539,0.010554941,0.004276866,0.971660928,0.048263967602660975,0.1347272172302971,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.301653013,3.675816648,0.038389178,0.004053571,0.967774156,0.1658615445079334,0.1199341586350103,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.294544863,4.117632055,0.019324335,0.003126413,0.937144188,0.10088942347899835,0.06436760361792573,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.185243083,2.174443764,0.02030081,0.001379383,0.97069502,5.938442466300985,0.80425665703226,0.98989898989899,0.11980000000000028
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.367531268,3.87841539,0.01499781,0.003251608,0.953348354,0.06898985901033104,0.08590751752707246,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.395311893,3.745014259,0.010634332,0.002105413,0.974595537,0.05318302954661921,0.1463493067828512,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.218720428,2.366604448,0.030723293,0.002640518,0.973965092,5.074316230521807,0.9232962326684276,0.98989898989899,0.1441000000000001
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.372124109,2.224774819,0.024393224,0.004407756,0.93138692,0.11546969236366064,0.05903200202627844,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.274826212,4.464517038,0.011347991,0.0035373,0.946362257,0.07900030483394514,0.07528482375353038,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.235091798,3.373169572,0.023343156,0.003632734,0.980270466,0.1497035219032179,0.17539643231369115,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.250259486,2.04960679,0.027883327,0.003135422,0.98289943,4.317756033609961,1.4090261837445253,0.98989898989899,0.11730000000000021
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.255866873,3.969548359,0.025967377,0.004282379,0.965372657,0.14331453071334402,0.11272371730411812,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.103159956,4.473022305,0.029952275,0.003049388,0.987800321,10.950095292394002,1.59937649188596,0.98989898989899,0.21960000000000005
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.332003345,2.413803924,0.012469527,0.003431848,0.936792281,0.07417303577971025,0.06425817205032341,1.0,1.0000000000000007
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.187702174,3.329784228,0.033573387,0.004508878,0.940808493,6.0264621222030215,0.16801225063361405,0.98989898989899,0.3316
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.167738585,2.176334771,0.010843998,0.001355318,0.938463571,6.523897057588546,0.19580255933098967,0.98989898989899,0.1729999999999999
"{'length': 3, 'rbfs': [{'center': 0.6633930142994318, 'radius': 1.943506141017438, 'weight': 0.2779604313004755}, {'center': -0.18923724755191848, 'radius': 1.9801579271540417, 'weight': 0.6744519772822762}, {'center': -0.01568394215147234, 'radius': 1.1974646117766365, 'weight': 0.04758759141724824}]}",0.438118519,4.144669916,0.044276265,0.0044546,0.952778624,0.1257348071091477,0.08465979483225254,1.0,1.0000000000000007
